sample_id	sample_type	include_biological_analysis	diet_code	timepoint_day	group	pairs_processed	r1_with_adapter_pct	r2_with_adapter_pct	pairs_too_short_pct	pairs_discarded_untrimmed_pct	pairs_written	pairs_written_pct	r1_trimmed	r2_trimmed	sample_log	reads.in	reads.out	filtered_input	filtered_output	denoised_forward	denoised_reverse	merged	nonchim	filter_retention_pct	merge_retention_pct	nonchim_retention_pct	chimera_loss_pct	cutadapt_retention_pct	raw_to_nonchim_pct
Y3.1t90	Intestine	yes	Y	90	Y.t90	66711	99.6	99.8	0	0	66711	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y3.1t90_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y3.1t90_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Y3.1t90.cutadapt.log	66711	61439	66711	61439	61415	61415	61402	61393	92.0972553252087	92.0417922081816	92.0283011797155	0.0134910284660701	100	92.0283011797155
Y3.2t30	Intestine	yes	Y	30	Y.t30	62486	99.8	98.7	0	0	62486	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y3.2t30_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y3.2t30_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Y3.2t30.cutadapt.log	62486	56882	62486	56882	56844	56812	56761	55868	91.0315910764011	90.8379477002849	89.4088275773773	1.42912012290753	100	89.4088275773773
Y3.2t7	Intestine	yes	Y	7	Y.t7	78800	99.7	92.1	0	0	78800	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y3.2t7_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y3.2t7_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Y3.2t7.cutadapt.log	78800	74167	78800	74167	74108	74048	73476	71002	94.1205583756345	93.243654822335	90.1040609137056	3.13959390862944	100	90.1040609137056
Y3.2t90	Intestine	yes	Y	90	Y.t90	66727	99.6	99.5	0	0	66727	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y3.2t90_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y3.2t90_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Y3.2t90.cutadapt.log	66727	60919	66727	60919	60870	60868	60846	60822	91.2958772311059	91.1864762390037	91.1505087895455	0.0359674494582403	100	91.1505087895455
Y3.3t30	Intestine	yes	Y	30	Y.t30	66736	99	81.5	0	0	66736	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y3.3t30_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y3.3t30_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Y3.3t30.cutadapt.log	66736	61410	66736	61410	61154	61064	59539	57810	92.0192999280748	89.2157156557181	86.6249100935028	2.5908055622153	100	86.6249100935028
Y3.3t7	Intestine	yes	Y	7	Y.t7	64727	99.6	99.5	0	0	64727	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y3.3t7_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y3.3t7_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Y3.3t7.cutadapt.log	64727	58181	64727	58181	58007	58111	57873	56770	89.8867551408222	89.4109104392294	87.7068302254083	1.70408021382113	100	87.7068302254083
Y3.3t90	Intestine	yes	Y	90	Y.t90	64145	99.6	99.6	0	0	64145	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y3.3t90_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y3.3t90_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Y3.3t90.cutadapt.log	64145	59151	64145	59151	59130	59148	59090	57303	92.2145139917375	92.1194169459818	89.3335411957284	2.78587575025333	100	89.3335411957284
Y3.4t30	Intestine	yes	Y	30	Y.t30	63363	99.5	98.5	0	0	63363	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y3.4t30_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y3.4t30_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Y3.4t30.cutadapt.log	63363	57892	63363	57892	57786	57817	57701	54952	91.3656234711109	91.0641857235295	86.7256916497009	4.33849407382858	100	86.7256916497009
Y3.4t7	Intestine	yes	Y	7	Y.t7	64954	99.7	98.5	0	0	64954	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y3.4t7_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y3.4t7_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Y3.4t7.cutadapt.log	64954	59284	64954	59284	59199	59147	59038	58719	91.2707454506266	90.892015888167	90.4008990978231	0.491116790343936	100	90.4008990978231
Y3.4t90	Intestine	yes	Y	90	Y.t90	65469	99.7	99.6	0	0	65469	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y3.4t90_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y3.4t90_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Y3.4t90.cutadapt.log	65469	59834	65469	59834	59808	59736	59694	59691	91.3928729627763	91.1790312972552	91.1744489758512	0.00458232140402328	100	91.1744489758512
Y3.5t30	Intestine	yes	Y	30	Y.t30	65217	99.6	99.6	0	0	65217	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y3.5t30_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y3.5t30_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Y3.5t30.cutadapt.log	65217	59293	65217	59293	59265	59260	59237	54429	90.9164788322063	90.8306116503366	83.4583007498045	7.37231090053207	100	83.4583007498045
Y3.5t7	Intestine	yes	Y	7	Y.t7	79328	99.6	90	0	0	79328	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y3.5t7_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y3.5t7_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Y3.5t7.cutadapt.log	79328	73204	79328	73204	72974	72982	71886	70259	92.280153287616	90.6186970552642	88.5677188382412	2.05097821702299	100	88.5677188382412
Y3.5t90	Intestine	yes	Y	90	Y.t90	66095	99.7	99.6	0	0	66095	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y3.5t90_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y3.5t90_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Y3.5t90.cutadapt.log	66095	60572	66095	60572	60522	60560	60485	58794	91.6438459792723	91.5122172630305	88.9537786519404	2.5584386110901	100	88.9537786519404
Z1.1t30	Intestine	yes	Z	30	Z.t30	72440	99.6	99.7	0	0	72440	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z1.1t30_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z1.1t30_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Z1.1t30.cutadapt.log	72440	66229	72440	66229	66123	66115	65929	47500	91.4260077305356	91.0118718939812	65.5715074544451	25.4403644395362	100	65.5715074544451
Z1.1t7	Intestine	yes	Z	7	Z.t7	64747	99.8	98.2	0	0	64747	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z1.1t7_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z1.1t7_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Z1.1t7.cutadapt.log	64747	59323	64747	59323	59115	59154	58638	56550	91.6227778893231	90.5648138137674	87.3399539747015	3.2248598390659	100	87.3399539747015
Z1.1t90	Intestine	yes	Z	90	Z.t90	64893	99.7	99.8	0	0	64893	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z1.1t90_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z1.1t90_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Z1.1t90.cutadapt.log	64893	59935	64893	59935	59903	59921	59864	58954	92.3597306335044	92.2503197571387	90.8480113417472	1.40230841539149	100	90.8480113417472
Z1.2t30	Intestine	yes	Z	30	Z.t30	79921	99.6	99.6	0	0	79921	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z1.2t30_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z1.2t30_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Z1.2t30.cutadapt.log	79921	71797	79921	71797	71733	71701	71607	64993	89.8349620249997	89.5972272619212	81.3215550355977	8.27567222632349	100	81.3215550355977
Z1.2t7	Intestine	yes	Z	7	Z.t7	64607	99.5	72.2	0	0	64607	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z1.2t7_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z1.2t7_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Z1.2t7.cutadapt.log	64607	59761	64607	59761	59678	59654	58731	51747	92.4992647855496	90.9050102930023	80.0950361415946	10.8099741514077	100	80.0950361415946
Z1.2t90	Intestine	yes	Z	90	Z.t90	64338	99.6	99.6	0	0	64338	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z1.2t90_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z1.2t90_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Z1.2t90.cutadapt.log	64338	57398	64338	57398	57370	57376	57368	57368	89.2132176940533	89.1665889520967	89.1665889520967	0	100	89.1665889520967
Z1.3t30	Intestine	yes	Z	30	Z.t30	62088	99.5	99.4	0	0	62088	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z1.3t30_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z1.3t30_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Z1.3t30.cutadapt.log	62088	56409	62088	56409	56324	56328	56255	51157	90.8533049864708	90.6052699394408	82.394343512434	8.21092642700683	100	82.394343512434
Z1.3t7	Intestine	yes	Z	7	Z.t7	68442	99.6	99.5	0	0	68442	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z1.3t7_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z1.3t7_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Z1.3t7.cutadapt.log	68442	61359	68442	61359	61341	61323	61318	60788	89.6510914350837	89.5911866982262	88.8168083925075	0.774378305718711	100	88.8168083925075
Z1.3t90	Intestine	yes	Z	90	Z.t90	63616	99.7	99.4	0	0	63616	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z1.3t90_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z1.3t90_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Z1.3t90.cutadapt.log	63616	58209	63616	58209	58188	58186	58183	58176	91.5005658953722	91.4596956740443	91.4486921529175	0.0110035211267606	100	91.4486921529175
Z1.4t30	Intestine	yes	Z	30	Z.t30	64809	99.6	99.8	0	0	64809	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z1.4t30_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z1.4t30_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Z1.4t30.cutadapt.log	64809	59789	64809	59789	59468	59694	59267	45234	92.2541622305544	91.4487185421778	69.795861685877	21.6528568563008	100	69.795861685877
Z1.4t7	Intestine	yes	Z	7	Z.t7	65483	99.9	99.1	0	0	65483	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z1.4t7_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z1.4t7_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Z1.4t7.cutadapt.log	65483	59680	65483	59680	59529	59545	59424	56791	91.1381579952049	90.7472168349037	86.7263259166501	4.02089091825359	100	86.7263259166501
Z1.4t90	Intestine	yes	Z	90	Z.t90	65836	99.7	99.3	0	0	65836	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z1.4t90_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z1.4t90_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Z1.4t90.cutadapt.log	65836	59853	65836	59853	59801	59812	59761	59546	90.9122668448873	90.7725256698463	90.4459566194787	0.32656905036758	100	90.4459566194787
Z1.5t30	Intestine	yes	Z	30	Z.t30	79288	99.4	99.6	0	0	79288	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z1.5t30_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z1.5t30_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Z1.5t30.cutadapt.log	79288	71572	79288	71572	71459	71494	71404	58466	90.2683886590657	90.0565028755928	73.7387750983756	16.3177277772172	100	73.7387750983756
Z1.5t7	Intestine	yes	Z	7	Z.t7	62610	99.7	99.5	0	0	62610	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z1.5t7_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z1.5t7_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Z1.5t7.cutadapt.log	62610	57139	62610	57139	57118	57112	57107	56601	91.2617792684875	91.210669222169	90.402491614758	0.808177607410957	100	90.402491614758
Z2.1t7	Intestine	yes	Z	7	Z.t7	70959	99.7	99.4	0	0	70959	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z2.1t7_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z2.1t7_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Z2.1t7.cutadapt.log	70959	63623	70959	63623	61749	61643	55195	39604	89.6616355923844	77.7843543454671	55.8125114502741	21.971842895193	100	55.8125114502741
Z2.1t90	Intestine	yes	Z	90	Z.t90	66389	99.9	99.5	0	0	66389	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z2.1t90_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z2.1t90_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Z2.1t90.cutadapt.log	66389	59947	66389	59947	59864	59707	59613	58503	90.2965852776815	89.7934898853726	88.1215261564416	1.671963728931	100	88.1215261564416
Z2.2t30	Intestine	yes	Z	30	Z.t30	66371	98	92.1	0	0	66371	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z2.2t30_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z2.2t30_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Z2.2t30.cutadapt.log	66371	59135	66371	59135	59023	59003	58559	56907	89.0976480691869	88.2297991592714	85.7407602718055	2.48903888746591	100	85.7407602718055
Z2.2t7	Intestine	yes	Z	7	Z.t7	66454	99	40.3	0	0	66454	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z2.2t7_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z2.2t7_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Z2.2t7.cutadapt.log	66454	61064	66454	61064	60654	60639	55998	44944	91.8891263129383	84.2658079272881	67.631745267403	16.634062659885	100	67.631745267403
Z2.2t90	Intestine	yes	Z	90	Z.t90	71347	99.6	99.7	0	0	71347	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z2.2t90_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z2.2t90_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Z2.2t90.cutadapt.log	71347	65604	71347	65604	65514	65474	65353	62521	91.9506075938722	91.598805836265	87.6294728580039	3.96933297826117	100	87.6294728580039
Z2.3t30	Intestine	yes	Z	30	Z.t30	64454	99.9	99.6	0	0	64454	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z2.3t30_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z2.3t30_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Z2.3t30.cutadapt.log	64454	58506	64454	58506	58442	58465	58362	49021	90.7717131597729	90.5482980109846	76.0557917274335	14.4925062835511	100	76.0557917274335
Z2.3t7	Intestine	yes	Z	7	Z.t7	63308	99.7	97.9	0	0	63308	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z2.3t7_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z2.3t7_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Z2.3t7.cutadapt.log	63308	55834	63308	55834	54360	54419	49369	39576	88.1942250584444	77.9822455297909	62.5134264232009	15.46881910659	100	62.5134264232009
Z2.3t90	Intestine	yes	Z	90	Z.t90	62755	99.5	99.7	0	0	62755	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z2.3t90_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z2.3t90_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Z2.3t90.cutadapt.log	62755	56550	62755	56550	56503	56491	56470	56339	90.112341646084	89.9848617640029	89.7761134570951	0.208748306907816	100	89.7761134570951
Z2.4t30	Intestine	yes	Z	30	Z.t30	66441	99.6	98.7	0	0	66441	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z2.4t30_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z2.4t30_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Z2.4t30.cutadapt.log	66441	60041	66441	60041	59991	59991	59884	56783	90.3673936274289	90.1310937523517	85.4637949458919	4.66729880645987	100	85.4637949458919
Z2.4t7	Intestine	yes	Z	7	Z.t7	63178	99.8	99.6	0	0	63178	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z2.4t7_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z2.4t7_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Z2.4t7.cutadapt.log	63178	55238	63178	55238	53631	53676	48291	37792	87.4323340403305	76.4364177403527	59.8182911773086	16.6181265630441	100	59.8182911773086
Z2.4t90	Intestine	yes	Z	90	Z.t90	63774	99.7	99.4	0	0	63774	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z2.4t90_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z2.4t90_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Z2.4t90.cutadapt.log	63774	58967	63774	58967	58934	58953	58873	56773	92.4624455107097	92.3150500203845	89.022172045034	3.29287797535046	100	89.022172045034
Z2.5t30	Intestine	yes	Z	30	Z.t30	62269	99.5	99.7	0	0	62269	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z2.5t30_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z2.5t30_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Z2.5t30.cutadapt.log	62269	56499	62269	56499	56435	56418	56004	41498	90.7337519471968	89.9388138560118	66.6431129454464	23.2957009105655	100	66.6431129454464
Z2.5t7	Intestine	yes	Z	7	Z.t7	62910	99.7	98.5	0	0	62910	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z2.5t7_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z2.5t7_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Z2.5t7.cutadapt.log	62910	58618	62910	58618	58492	58268	57847	57166	93.1775552376411	91.9519949133683	90.8694961055476	1.0824988078207	100	90.8694961055476
Z2.5t90	Intestine	yes	Z	90	Z.t90	77731	99.7	99.3	0	0	77731	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z2.5t90_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Z2.5t90_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Z2.5t90.cutadapt.log	77731	71678	77731	71678	71539	71653	71525	71412	92.2128880369479	92.0160553704442	91.8706822245951	0.145373145849146	100	91.8706822245951
