"sample_id","object","reads","observed_asvs","rarefied_depth_common","expected_asvs_at_common_depth","expected_asvs_at_90pct_depth","final_slope_asvs_per_1000_reads","sample_id_clean","sample_type","include_qc","include_biological_analysis","diet_code","diet_label","hydrolysate_percent","fishmeal_percent","timepoint_day","tank","fish","group","forward_raw","reverse_raw","forward_symlink","reverse_symlink","treatment","treatment_label","timepoint_label","pairs_processed","pairs_written","reads.out","merged","nonchim","raw_to_nonchim_pct","timepoint","hydro_group","diet_label_short","diet_time"
"Y3.2t90","final_all_samples",60764,17,17111,15.8791921813936,16.9897996040881,0.00167852491557536,"BL15_D90_Tk3_F02","Intestine","yes","yes","BL15","blue_whiting_hydrolysate_15",15,0,90,3,2,"BL15_D90","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Y3.2t90/Y3.2t90.raw_1.fastq.gz","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Y3.2t90/Y3.2t90.raw_2.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Y3.2t90/Y3.2t90.raw_1.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Y3.2t90/Y3.2t90.raw_2.fastq.gz","BL15","blue_whiting_hydrolysate_15","D90",66727,66727,60919,60846,60822,91.1505087895455,"D90","Hydrolysate","Hydrolysate_15","BL15_D90"
"Y3.3t30","final_all_samples",46565,30,17111,29.9999949558336,30,0,"BL15_D30_Tk3_F03","Intestine","yes","yes","BL15","blue_whiting_hydrolysate_15",15,0,30,3,3,"BL15_D30","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Y3.3t30/Y3.3t30.raw_1.fastq.gz","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Y3.3t30/Y3.3t30.raw_2.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Y3.3t30/Y3.3t30.raw_1.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Y3.3t30/Y3.3t30.raw_2.fastq.gz","BL15","blue_whiting_hydrolysate_15","D30",66736,66736,61410,59539,57810,86.6249100935028,"D30","Hydrolysate","Hydrolysate_15","BL15_D30"
"Y3.3t7","final_all_samples",56575,20,17111,19.7601117661729,19.999900060093,1.76634688940477e-05,"BL15_D07_Tk3_F03","Intestine","yes","yes","BL15","blue_whiting_hydrolysate_15",15,0,7,3,3,"BL15_D07","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Y3.3t7/Y3.3t7.raw_1.fastq.gz","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Y3.3t7/Y3.3t7.raw_2.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Y3.3t7/Y3.3t7.raw_1.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Y3.3t7/Y3.3t7.raw_2.fastq.gz","BL15","blue_whiting_hydrolysate_15","D07",64727,64727,58181,57873,56770,87.7068302254083,"D07","Hydrolysate","Hydrolysate_15","BL15_D07"
"Y3.3t90","final_all_samples",57278,10,17111,9.50782633111637,9.99000087299952,0.00174565764673122,"BL15_D90_Tk3_F03","Intestine","yes","yes","BL15","blue_whiting_hydrolysate_15",15,0,90,3,3,"BL15_D90","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Y3.3t90/Y3.3t90.raw_1.fastq.gz","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Y3.3t90/Y3.3t90.raw_2.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Y3.3t90/Y3.3t90.raw_1.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Y3.3t90/Y3.3t90.raw_2.fastq.gz","BL15","blue_whiting_hydrolysate_15","D90",64145,64145,59151,59090,57303,89.3335411957284,"D90","Hydrolysate","Hydrolysate_15","BL15_D90"
"Y3.4t30","final_all_samples",54265,20,17111,19.9271368462655,19.9999999002835,1.83741461330989e-08,"BL15_D30_Tk3_F04","Intestine","yes","yes","BL15","blue_whiting_hydrolysate_15",15,0,30,3,4,"BL15_D30","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Y3.4t30/Y3.4t30.raw_1.fastq.gz","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Y3.4t30/Y3.4t30.raw_2.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Y3.4t30/Y3.4t30.raw_1.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Y3.4t30/Y3.4t30.raw_2.fastq.gz","BL15","blue_whiting_hydrolysate_15","D30",63363,63363,57892,57701,54952,86.7256916497009,"D30","Hydrolysate","Hydrolysate_15","BL15_D30"
"Y3.4t7","final_all_samples",58103,13,17111,12.1511155334363,12.988999242799,0.00189309192926867,"BL15_D07_Tk3_F04","Intestine","yes","yes","BL15","blue_whiting_hydrolysate_15",15,0,7,3,4,"BL15_D07","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Y3.4t7/Y3.4t7.raw_1.fastq.gz","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Y3.4t7/Y3.4t7.raw_2.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Y3.4t7/Y3.4t7.raw_1.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Y3.4t7/Y3.4t7.raw_2.fastq.gz","BL15","blue_whiting_hydrolysate_15","D07",64954,64954,59284,59038,58719,90.4008990978231,"D07","Hydrolysate","Hydrolysate_15","BL15_D07"
"Y3.4t90","final_all_samples",59652,6,17111,5.9119983008204,5.99999999890476,1.8358019689655e-10,"BL15_D90_Tk3_F04","Intestine","yes","yes","BL15","blue_whiting_hydrolysate_15",15,0,90,3,4,"BL15_D90","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Y3.4t90/Y3.4t90.raw_1.fastq.gz","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Y3.4t90/Y3.4t90.raw_2.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Y3.4t90/Y3.4t90.raw_1.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Y3.4t90/Y3.4t90.raw_2.fastq.gz","BL15","blue_whiting_hydrolysate_15","D90",65469,65469,59834,59694,59691,91.1744489758512,"D90","Hydrolysate","Hydrolysate_15","BL15_D90"
"Y3.5t30","final_all_samples",54352,14,17111,13.8416632231443,13.9999900091978,1.83789591182371e-06,"BL15_D30_Tk3_F05","Intestine","yes","yes","BL15","blue_whiting_hydrolysate_15",15,0,30,3,5,"BL15_D30","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Y3.5t30/Y3.5t30.raw_1.fastq.gz","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Y3.5t30/Y3.5t30.raw_2.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Y3.5t30/Y3.5t30.raw_1.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Y3.5t30/Y3.5t30.raw_2.fastq.gz","BL15","blue_whiting_hydrolysate_15","D30",65217,65217,59293,59237,54429,83.4583007498045,"D30","Hydrolysate","Hydrolysate_15","BL15_D30"
"Y3.5t7","final_all_samples",59779,21,17111,20.8057993089194,20.9999900142128,1.67042274915798e-06,"BL15_D07_Tk3_F05","Intestine","yes","yes","BL15","blue_whiting_hydrolysate_15",15,0,7,3,5,"BL15_D07","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Y3.5t7/Y3.5t7.raw_1.fastq.gz","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Y3.5t7/Y3.5t7.raw_2.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Y3.5t7/Y3.5t7.raw_1.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Y3.5t7/Y3.5t7.raw_2.fastq.gz","BL15","blue_whiting_hydrolysate_15","D07",79328,79328,73204,71886,70259,88.5677188382412,"D07","Hydrolysate","Hydrolysate_15","BL15_D07"
"Y3.5t90","final_all_samples",58784,10,17111,9.39117028997377,9.99890020415932,0.000187071923912605,"BL15_D90_Tk3_F05","Intestine","yes","yes","BL15","blue_whiting_hydrolysate_15",15,0,90,3,5,"BL15_D90","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Y3.5t90/Y3.5t90.raw_1.fastq.gz","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Y3.5t90/Y3.5t90.raw_2.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Y3.5t90/Y3.5t90.raw_1.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Y3.5t90/Y3.5t90.raw_2.fastq.gz","BL15","blue_whiting_hydrolysate_15","D90",66095,66095,60572,60485,58794,88.9537786519404,"D90","Hydrolysate","Hydrolysate_15","BL15_D90"
"Z1.1t30","final_all_samples",47481,13,17111,12.9820881497908,12.9999999990051,2.09494900077965e-10,"BL30_D30_Tk1_F01","Intestine","yes","yes","BL30","blue_whiting_hydrolysate_30",30,0,30,1,1,"BL30_D30","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z1.1t30/Z1.1t30.raw_1.fastq.gz","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z1.1t30/Z1.1t30.raw_2.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z1.1t30/Z1.1t30.raw_1.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z1.1t30/Z1.1t30.raw_2.fastq.gz","BL30","blue_whiting_hydrolysate_30","D30",72440,72440,66229,65929,47500,65.5715074544451,"D30","Hydrolysate","Hydrolysate_30","BL30_D30"
"Z1.1t7","final_all_samples",50835,60,17111,59.7266285746249,59.9999000559239,1.96585515646453e-05,"BL30_D07_Tk1_F01","Intestine","yes","yes","BL30","blue_whiting_hydrolysate_30",30,0,7,1,1,"BL30_D07","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z1.1t7/Z1.1t7.raw_1.fastq.gz","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z1.1t7/Z1.1t7.raw_2.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z1.1t7/Z1.1t7.raw_1.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z1.1t7/Z1.1t7.raw_2.fastq.gz","BL30","blue_whiting_hydrolysate_30","D07",64747,64747,59323,58638,56550,87.3399539747015,"D07","Hydrolysate","Hydrolysate_30","BL30_D07"
"Z1.1t90","final_all_samples",58948,9,17111,8.49629077206419,8.99000084826561,0.00169620894561248,"BL30_D90_Tk1_F01","Intestine","yes","yes","BL30","blue_whiting_hydrolysate_30",30,0,90,1,1,"BL30_D90","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z1.1t90/Z1.1t90.raw_1.fastq.gz","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z1.1t90/Z1.1t90.raw_2.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z1.1t90/Z1.1t90.raw_1.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z1.1t90/Z1.1t90.raw_2.fastq.gz","BL30","blue_whiting_hydrolysate_30","D90",64893,64893,59935,59864,58954,90.8480113417472,"D90","Hydrolysate","Hydrolysate_30","BL30_D90"
"Z1.2t30","final_all_samples",64867,19,17111,18.0296364927193,18.989900517217,0.00155688034268231,"BL30_D30_Tk1_F02","Intestine","yes","yes","BL30","blue_whiting_hydrolysate_30",30,0,30,1,2,"BL30_D30","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z1.2t30/Z1.2t30.raw_1.fastq.gz","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z1.2t30/Z1.2t30.raw_2.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z1.2t30/Z1.2t30.raw_1.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z1.2t30/Z1.2t30.raw_2.fastq.gz","BL30","blue_whiting_hydrolysate_30","D30",79921,79921,71797,71607,64993,81.3215550355977,"D30","Hydrolysate","Hydrolysate_30","BL30_D30"
"Z1.2t7","final_all_samples",32588,34,17111,33.9998655990501,33.999999999999,3.00874186974206e-13,"BL30_D07_Tk1_F02","Intestine","yes","yes","BL30","blue_whiting_hydrolysate_30",30,0,7,1,2,"BL30_D07","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z1.2t7/Z1.2t7.raw_1.fastq.gz","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z1.2t7/Z1.2t7.raw_2.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z1.2t7/Z1.2t7.raw_1.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z1.2t7/Z1.2t7.raw_2.fastq.gz","BL30","blue_whiting_hydrolysate_30","D07",64607,64607,59761,58731,51747,80.0950361415946,"D07","Hydrolysate","Hydrolysate_30","BL30_D07"
"Z1.2t90","final_all_samples",57315,4,17111,3.99301041521965,3.99999999999999,1.70445963306025e-15,"BL30_D90_Tk1_F02","Intestine","yes","yes","BL30","blue_whiting_hydrolysate_30",30,0,90,1,2,"BL30_D90","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z1.2t90/Z1.2t90.raw_1.fastq.gz","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z1.2t90/Z1.2t90.raw_2.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z1.2t90/Z1.2t90.raw_1.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z1.2t90/Z1.2t90.raw_2.fastq.gz","BL30","blue_whiting_hydrolysate_30","D90",64338,64338,57398,57368,57368,89.1665889520967,"D90","Hydrolysate","Hydrolysate_30","BL30_D90"
"Z1.3t30","final_all_samples",50790,17,17111,16.9763483737021,16.9999999998998,1.97270390174309e-11,"BL30_D30_Tk1_F03","Intestine","yes","yes","BL30","blue_whiting_hydrolysate_30",30,0,30,1,3,"BL30_D30","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z1.3t30/Z1.3t30.raw_1.fastq.gz","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z1.3t30/Z1.3t30.raw_2.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z1.3t30/Z1.3t30.raw_1.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z1.3t30/Z1.3t30.raw_2.fastq.gz","BL30","blue_whiting_hydrolysate_30","D30",62088,62088,56409,56255,51157,82.394343512434,"D30","Hydrolysate","Hydrolysate_30","BL30_D30"
"Z1.3t7","final_all_samples",60634,12,17111,11.9017867171867,11.9999999002422,1.64508187195731e-08,"BL30_D07_Tk1_F03","Intestine","yes","yes","BL30","blue_whiting_hydrolysate_30",30,0,7,1,3,"BL30_D07","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z1.3t7/Z1.3t7.raw_1.fastq.gz","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z1.3t7/Z1.3t7.raw_2.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z1.3t7/Z1.3t7.raw_1.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z1.3t7/Z1.3t7.raw_2.fastq.gz","BL30","blue_whiting_hydrolysate_30","D07",68442,68442,61359,61318,60788,88.8168083925075,"D07","Hydrolysate","Hydrolysate_30","BL30_D07"
"Z1.3t90","final_all_samples",58061,6,17111,5.84641840194781,5.99999900129513,1.71982928902727e-07,"BL30_D90_Tk1_F03","Intestine","yes","yes","BL30","blue_whiting_hydrolysate_30",30,0,90,1,3,"BL30_D90","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z1.3t90/Z1.3t90.raw_1.fastq.gz","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z1.3t90/Z1.3t90.raw_2.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z1.3t90/Z1.3t90.raw_1.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z1.3t90/Z1.3t90.raw_2.fastq.gz","BL30","blue_whiting_hydrolysate_30","D90",63616,63616,58209,58183,58176,91.4486921529175,"D90","Hydrolysate","Hydrolysate_30","BL30_D90"
"Z1.4t30","final_all_samples",45159,21,17111,20.9193789258931,20.9999989929077,2.23005386620352e-07,"BL30_D30_Tk1_F04","Intestine","yes","yes","BL30","blue_whiting_hydrolysate_30",30,0,30,1,4,"BL30_D30","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z1.4t30/Z1.4t30.raw_1.fastq.gz","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z1.4t30/Z1.4t30.raw_2.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z1.4t30/Z1.4t30.raw_1.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z1.4t30/Z1.4t30.raw_2.fastq.gz","BL30","blue_whiting_hydrolysate_30","D30",64809,64809,59789,59267,45234,69.795861685877,"D30","Hydrolysate","Hydrolysate_30","BL30_D30"
"Z1.4t7","final_all_samples",56055,22,17111,21.9999513407052,22,0,"BL30_D07_Tk1_F04","Intestine","yes","yes","BL30","blue_whiting_hydrolysate_30",30,0,7,1,4,"BL30_D07","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z1.4t7/Z1.4t7.raw_1.fastq.gz","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z1.4t7/Z1.4t7.raw_2.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z1.4t7/Z1.4t7.raw_1.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z1.4t7/Z1.4t7.raw_2.fastq.gz","BL30","blue_whiting_hydrolysate_30","D07",65483,65483,59680,59424,56791,86.7263259166501,"D07","Hydrolysate","Hydrolysate_30","BL30_D07"
"Z1.4t90","final_all_samples",59274,15,17111,14.3778486179307,14.9989002024714,0.00018552589888387,"BL30_D90_Tk1_F04","Intestine","yes","yes","BL30","blue_whiting_hydrolysate_30",30,0,90,1,4,"BL30_D90","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z1.4t90/Z1.4t90.raw_1.fastq.gz","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z1.4t90/Z1.4t90.raw_2.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z1.4t90/Z1.4t90.raw_1.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z1.4t90/Z1.4t90.raw_2.fastq.gz","BL30","blue_whiting_hydrolysate_30","D90",65836,65836,59853,59761,59546,90.4459566194787,"D90","Hydrolysate","Hydrolysate_30","BL30_D90"
"Z1.5t30","final_all_samples",58051,19,17111,18.6804197753079,18.999989009136,1.8930182512053e-06,"BL30_D30_Tk1_F05","Intestine","yes","yes","BL30","blue_whiting_hydrolysate_30",30,0,30,1,5,"BL30_D30","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z1.5t30/Z1.5t30.raw_1.fastq.gz","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z1.5t30/Z1.5t30.raw_2.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z1.5t30/Z1.5t30.raw_1.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z1.5t30/Z1.5t30.raw_2.fastq.gz","BL30","blue_whiting_hydrolysate_30","D30",79288,79288,71572,71404,58466,73.7387750983756,"D30","Hydrolysate","Hydrolysate_30","BL30_D30"
"Z1.5t7","final_all_samples",56477,8,17111,7.97220710728219,7.99999999990066,1.7588071383311e-11,"BL30_D07_Tk1_F05","Intestine","yes","yes","BL30","blue_whiting_hydrolysate_30",30,0,7,1,5,"BL30_D07","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z1.5t7/Z1.5t7.raw_1.fastq.gz","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z1.5t7/Z1.5t7.raw_2.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z1.5t7/Z1.5t7.raw_1.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z1.5t7/Z1.5t7.raw_2.fastq.gz","BL30","blue_whiting_hydrolysate_30","D07",62610,62610,57139,57107,56601,90.402491614758,"D07","Hydrolysate","Hydrolysate_30","BL30_D07"
"Z2.1t7","final_all_samples",29937,87,17111,86.9666685246622,86.9999799396955,6.700168515604e-06,"BL30_D07_Tk2_F01","Intestine","yes","yes","BL30","blue_whiting_hydrolysate_30",30,0,7,2,1,"BL30_D07","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z2.1t7/Z2.1t7.raw_1.fastq.gz","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z2.1t7/Z2.1t7.raw_2.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z2.1t7/Z2.1t7.raw_1.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z2.1t7/Z2.1t7.raw_2.fastq.gz","BL30","blue_whiting_hydrolysate_30","D07",70959,70959,63623,55195,39604,55.8125114502741,"D07","Hydrolysate","Hydrolysate_30","BL30_D07"
"Z2.1t90","final_all_samples",58334,23,17111,22.1908123869499,22.9980002088672,0.000342782161949608,"BL30_D90_Tk2_F01","Intestine","yes","yes","BL30","blue_whiting_hydrolysate_30",30,0,90,2,1,"BL30_D90","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z2.1t90/Z2.1t90.raw_1.fastq.gz","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z2.1t90/Z2.1t90.raw_2.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z2.1t90/Z2.1t90.raw_1.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z2.1t90/Z2.1t90.raw_2.fastq.gz","BL30","blue_whiting_hydrolysate_30","D90",66389,66389,59947,59613,58503,88.1215261564416,"D90","Hydrolysate","Hydrolysate_30","BL30_D90"
"Z2.2t30","final_all_samples",51953,29,17111,28.5493561149278,28.989999037651,0.0019247425613948,"BL30_D30_Tk2_F02","Intestine","yes","yes","BL30","blue_whiting_hydrolysate_30",30,0,30,2,2,"BL30_D30","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z2.2t30/Z2.2t30.raw_1.fastq.gz","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z2.2t30/Z2.2t30.raw_2.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z2.2t30/Z2.2t30.raw_1.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z2.2t30/Z2.2t30.raw_2.fastq.gz","BL30","blue_whiting_hydrolysate_30","D30",66371,66371,59135,58559,56907,85.7407602718055,"D30","Hydrolysate","Hydrolysate_30","BL30_D30"
"Z2.2t7","final_all_samples",17111,13,17111,13,13,0,"BL30_D07_Tk2_F02","Intestine","yes","yes","BL30","blue_whiting_hydrolysate_30",30,0,7,2,2,"BL30_D07","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z2.2t7/Z2.2t7.raw_1.fastq.gz","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z2.2t7/Z2.2t7.raw_2.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z2.2t7/Z2.2t7.raw_1.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z2.2t7/Z2.2t7.raw_2.fastq.gz","BL30","blue_whiting_hydrolysate_30","D07",66454,66454,61064,55998,44944,67.631745267403,"D07","Hydrolysate","Hydrolysate_30","BL30_D07"
"Z2.2t90","final_all_samples",62517,12,17111,11.9988978991987,12,0,"BL30_D90_Tk2_F02","Intestine","yes","yes","BL30","blue_whiting_hydrolysate_30",30,0,90,2,2,"BL30_D90","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z2.2t90/Z2.2t90.raw_1.fastq.gz","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z2.2t90/Z2.2t90.raw_2.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z2.2t90/Z2.2t90.raw_1.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z2.2t90/Z2.2t90.raw_2.fastq.gz","BL30","blue_whiting_hydrolysate_30","D90",71347,71347,65604,65353,62521,87.6294728580039,"D90","Hydrolysate","Hydrolysate_30","BL30_D90"
"Z2.3t30","final_all_samples",48941,16,17111,15.9627023635743,15.9999999900366,2.03541752740789e-09,"BL30_D30_Tk2_F03","Intestine","yes","yes","BL30","blue_whiting_hydrolysate_30",30,0,30,2,3,"BL30_D30","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z2.3t30/Z2.3t30.raw_1.fastq.gz","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z2.3t30/Z2.3t30.raw_2.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z2.3t30/Z2.3t30.raw_1.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z2.3t30/Z2.3t30.raw_2.fastq.gz","BL30","blue_whiting_hydrolysate_30","D30",64454,64454,58506,58362,49021,76.0557917274335,"D30","Hydrolysate","Hydrolysate_30","BL30_D30"
