"removal_step","Kingdom","Phylum","Class","Order","Family","Genus","asvs","raw_reads"
"prevalence_filter","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Muricauda",1,24
"prevalence_filter","Bacteria","Pseudomonadota","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Duganella",1,24
"prevalence_filter","Bacteria","Pseudomonadota","Gammaproteobacteria","Coxiellales","Coxiellaceae","Coxiella",3,24
"prevalence_filter","Bacteria","Cyanobacteriota","Sericytochromatia",,,,2,24
"prevalence_filter","Bacteria","Chloroflexota","Chloroflexia","Thermomicrobiales","AKYG1722",,1,23
"prevalence_filter","Bacteria","Acidobacteriota","Blastocatellia","DS-100",,,1,23
"prevalence_filter","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Pikeienuella",1,23
"prevalence_filter","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales",,,1,23
"prevalence_filter","Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Virgibacillus",1,23
"prevalence_filter","Bacteria","Bacillota","Clostridia","Thermincolales","Thermincolaceae","Thermincola",2,23
"prevalence_filter","Bacteria","Bacillota","Bacilli","Bacillales","Planococcaceae","Planococcus",3,23
"prevalence_filter","Bacteria","Bacillota","Negativicutes",,,,2,23
"prevalence_filter","Bacteria","Bacillota","Clostridia","Lachnospirales","Defluviitaleaceae","Defluviitaleaceae UCG-011",2,23
"prevalence_filter","Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Pseudobdellovibrionaceae",,4,23
"prevalence_filter","Bacteria","Verrucomicrobiota","Verrucomicrobiia","Pedosphaerales","Pedosphaeraceae","Pedosphaera",1,22
"prevalence_filter","Bacteria","Pseudomonadota","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Azospira",1,22
"prevalence_filter","Bacteria","Bacillota","Bacilli","Paenibacillales","Paenibacillaceae","Ammoniphilus",1,22
"prevalence_filter","Bacteria","GAL15",,,,,2,22
"prevalence_filter","Bacteria","Actinomycetota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Kribbella",2,22
"prevalence_filter","Bacteria","Bacillota","Clostridia","Peptostreptococcales-Tissierellales","Natronincolaceae","Clostridium aceticum group",1,21
"prevalence_filter","Bacteria","Pseudomonadota","Gammaproteobacteria","Milano-WF1B-44",,,1,21
"prevalence_filter","Bacteria","Actinomycetota","Actinobacteria","Streptosporangiales","Streptosporangiaceae","Sphaerisporangium",1,21
"prevalence_filter","Bacteria","Pseudomonadota","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Acidisoma",1,21
"prevalence_filter","Bacteria","Pseudomonadota","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Janthinobacterium",1,21
"prevalence_filter","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Daejeonia",1,21
"prevalence_filter","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Monaibacterium",1,21
"prevalence_filter","Bacteria","Pseudomonadota","Gammaproteobacteria","Lysobacterales","Lysobacteraceae","Pseudoxanthomonas",3,21
"prevalence_filter","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae",,3,21
"prevalence_filter","Bacteria","Pseudomonadota","Alphaproteobacteria","Azospirillales",,,1,20
"prevalence_filter","Bacteria","Actinomycetota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Mumia",1,20
"prevalence_filter","Bacteria","Bacillota","Symbiobacteriia","Symbiobacteriales","Symbiobacteraceae",,1,20
"prevalence_filter","Bacteria","Bacillota","Bacilli","Bacillales","Planococcaceae","Sporosarcina",1,20
"prevalence_filter","Bacteria","Bacillota","Bacilli","Erysipelotrichales","Erysipelotrichaceae","Holdemanella",1,20
"prevalence_filter","Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Xanthobacteraceae","Ancylobacter",1,20
"prevalence_filter","Bacteria","Pseudomonadota","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Acidicaldus",1,20
"prevalence_filter","Bacteria","Cyanobacteriota","Vampirivibrionia","Caenarcaniphilales",,,1,20
"prevalence_filter","Bacteria","Actinomycetota","Actinobacteria","Mycobacteriales","Nocardiaceae","Gordonia",2,20
"prevalence_filter","Bacteria","Pseudomonadota","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Curvibacter",2,20
"prevalence_filter","Bacteria","Pseudomonadota","Gammaproteobacteria","Burkholderiales","Sutterellaceae","Turicimonas",3,20
"prevalence_filter","Bacteria","Planctomycetota","Planctomycetes","Isosphaerales","Isosphaeraceae","Paludisphaera",1,19
"prevalence_filter","Bacteria","Bacillota","Bacilli","Thermoactinomycetales","Thermoactinomycetaceae","Geothermomicrobium",1,19
"prevalence_filter","Bacteria","Actinomycetota","Actinobacteria","Micrococcales","Cellulomonadaceae","Cellulomonas",1,19
"prevalence_filter","Bacteria","Actinomycetota","Actinobacteria","Micrococcales","Intrasporangiaceae","Terrabacter",1,19
"prevalence_filter","Bacteria","Bacillota","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Paeniclostridium",1,19
"prevalence_filter","Bacteria","Actinomycetota","Actinobacteria","Micrococcales","Microbacteriaceae","Pseudoclavibacter",1,19
"prevalence_filter","Bacteria","Pseudomonadota","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Rickettsia",1,19
"prevalence_filter","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodospirillales","AEGEAN-169 marine group",,1,19
"prevalence_filter","Archaea","Thermoplasmatota","Thermoplasmata",,,,1,19
"prevalence_filter","Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Oricola",2,19
"prevalence_filter","Bacteria","Pseudomonadota","Alphaproteobacteria","Holosporales","Holosporaceae",,2,19
"prevalence_filter","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Levilactobacillus",2,19
"prevalence_filter","Bacteria","Pseudomonadota","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Hydromonas",2,19
"prevalence_filter","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Nitrincolaceae",,2,19
"prevalence_filter","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae",,2,19
"prevalence_filter","Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Hyphomicrobiaceae",,2,19
"prevalence_filter","Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Hyphomicrobiales Incertae Sedis","Phreatobacter",2,19
"prevalence_filter","Bacteria","Bacillota","Clostridia","Clostridiales","Clostridiaceae","Sarcina",2,19
"prevalence_filter","Bacteria","Actinomycetota","Coriobacteriia","Coriobacteriales","Atopobiaceae","Olsenella",3,19
"prevalence_filter","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomataceae",,3,19
"prevalence_filter","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculum",3,19
"prevalence_filter","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Roseovarius",1,18
"prevalence_filter","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","[Eubacterium] ruminantium group",1,18
"prevalence_filter","Archaea","Thermoproteota","Nitrososphaeria","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera",1,18
"prevalence_filter","Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Amphibacillus",1,18
"prevalence_filter","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Lelliottia",1,18
"prevalence_filter","Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","Corallococcus",1,18
"prevalence_filter","Bacteria","Bacillota","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Paraclostridium",1,18
"prevalence_filter","Bacteria","Pseudomonadota","Alphaproteobacteria","Rickettsiales","Rickettsiaceae",,1,18
"prevalence_filter","Bacteria","Actinomycetota","Actinobacteria","Micrococcales","Intrasporangiaceae",,1,18
"prevalence_filter","Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","Saccharimonadaceae","Candidatus Saccharimonas",1,18
"prevalence_filter","Bacteria","Planctomycetota","Planctomycetes","Isosphaerales","Isosphaeraceae","Tundrisphaera",1,18
"prevalence_filter","Bacteria","Bacillota","Bacilli","Erysipelotrichales","Erysipelotrichaceae","Ileibacterium",1,18
"prevalence_filter","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Flammeovirgaceae",,1,18
"prevalence_filter","Archaea","Thermoproteota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae","Candidatus Nitrosopelagicus",1,18
"prevalence_filter","Bacteria","Bacillota","Bacilli","Staphylococcales","Staphylococcaceae","Salinicoccus",1,18
"prevalence_filter","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Tenacibaculum",1,18
"prevalence_filter","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Oleispira",1,18
"prevalence_filter","Bacteria","Myxococcota","Myxococcia","Myxococcales",,,2,18
"prevalence_filter","Bacteria","Actinomycetota","Actinobacteria","Streptosporangiales","Streptosporangiales Incertae Sedis","Motilibacter",2,18
"prevalence_filter","Bacteria","Verrucomicrobiota","Verrucomicrobiia","Pedosphaerales","Pedosphaeraceae","Ellin516",2,18
"prevalence_filter","Bacteria","Pseudomonadota","Alphaproteobacteria","Incertae Sedis","Incertae Sedis","Hypericibacter",1,17
"prevalence_filter","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Silicimonas",1,17
"prevalence_filter","Bacteria","Cyanobacteriota","Cyanobacteriia","Limnotrichales","Limnotrichaceae","Limnothrix",1,17
"prevalence_filter","Bacteria","Verrucomicrobiota","Verrucomicrobiia","Arctic97B-4 marine group",,,1,17
"prevalence_filter","Bacteria","Actinomycetota","Actinobacteria","Kineosporiales","Kineosporiaceae","Thalassiella",1,17
"prevalence_filter","Bacteria","Actinomycetota","Actinobacteria","Frankiales","Geodermatophilaceae","Modestobacter",1,17
"prevalence_filter","Bacteria","Verrucomicrobiota","Verrucomicrobiia","Verrucomicrobiales","Rubritaleaceae","Persicirhabdus",1,17
"prevalence_filter","Bacteria","Bacillota","Clostridia","Peptostreptococcales-Tissierellales","Family XI","Finegoldia",2,17
"prevalence_filter","Bacteria","Bacillota","Clostridia","Peptostreptococcales-Tissierellales","Fusibacteraceae","Fusibacter",2,17
