"sample_id","timepoint","diet_code","hydro_group","diet_time","taxon_plot","rel_abundance","sample_index"
"X1.5t90","D90","Ctrl","Ctrl","Ctrl_D90","Actinomycetota",0,5
"X1.5t90","D90","Ctrl","Ctrl","Ctrl_D90","Cyanobacteriota",0,5
"X1.5t90","D90","Ctrl","Ctrl","Ctrl_D90","Verrucomicrobiota",0,5
"X1.5t90","D90","Ctrl","Ctrl","Ctrl_D90","Campylobacterota",0,5
"X2.1t30","D30","Ctrl","Ctrl","Ctrl_D30","Pseudomonadota",0.972238783723357,6
"X2.1t30","D30","Ctrl","Ctrl","Ctrl_D30","Bacillota",0.0276494261439857,6
"X2.1t30","D30","Ctrl","Ctrl","Ctrl_D30","Fusobacteriota",0,6
"X2.1t30","D30","Ctrl","Ctrl","Ctrl_D30","Bacteroidota",0,6
"X2.1t30","D30","Ctrl","Ctrl","Ctrl_D30","Actinomycetota",0.000111790132657624,6
"X2.1t30","D30","Ctrl","Ctrl","Ctrl_D30","Cyanobacteriota",0,6
"X2.1t30","D30","Ctrl","Ctrl","Ctrl_D30","Verrucomicrobiota",0,6
"X2.1t30","D30","Ctrl","Ctrl","Ctrl_D30","Campylobacterota",0,6
"X2.1t7","D07","Ctrl","Ctrl","Ctrl_D07","Pseudomonadota",0.772234708620966,6
"X2.1t7","D07","Ctrl","Ctrl","Ctrl_D07","Bacillota",0.117876063573607,6
"X2.1t7","D07","Ctrl","Ctrl","Ctrl_D07","Fusobacteriota",0,6
"X2.1t7","D07","Ctrl","Ctrl","Ctrl_D07","Bacteroidota",0.0677074971905603,6
"X2.1t7","D07","Ctrl","Ctrl","Ctrl_D07","Actinomycetota",0.0368437951517097,6
"X2.1t7","D07","Ctrl","Ctrl","Ctrl_D07","Cyanobacteriota",0.0037325413388987,6
"X2.1t7","D07","Ctrl","Ctrl","Ctrl_D07","Verrucomicrobiota",0,6
"X2.1t7","D07","Ctrl","Ctrl","Ctrl_D07","Campylobacterota",0.00160539412425751,6
"X2.1t90","D90","Ctrl","Ctrl","Ctrl_D90","Pseudomonadota",0.00275215065861215,6
"X2.1t90","D90","Ctrl","Ctrl","Ctrl_D90","Bacillota",0.028629290499022,6
"X2.1t90","D90","Ctrl","Ctrl","Ctrl_D90","Fusobacteriota",0.968618558842366,6
"X2.1t90","D90","Ctrl","Ctrl","Ctrl_D90","Bacteroidota",0,6
"X2.1t90","D90","Ctrl","Ctrl","Ctrl_D90","Actinomycetota",0,6
"X2.1t90","D90","Ctrl","Ctrl","Ctrl_D90","Cyanobacteriota",0,6
"X2.1t90","D90","Ctrl","Ctrl","Ctrl_D90","Verrucomicrobiota",0,6
"X2.1t90","D90","Ctrl","Ctrl","Ctrl_D90","Campylobacterota",0,6
"X2.2t30","D30","Ctrl","Ctrl","Ctrl_D30","Pseudomonadota",1,7
"X2.2t30","D30","Ctrl","Ctrl","Ctrl_D30","Bacillota",0,7
"X2.2t30","D30","Ctrl","Ctrl","Ctrl_D30","Fusobacteriota",0,7
"X2.2t30","D30","Ctrl","Ctrl","Ctrl_D30","Bacteroidota",0,7
"X2.2t30","D30","Ctrl","Ctrl","Ctrl_D30","Actinomycetota",0,7
"X2.2t30","D30","Ctrl","Ctrl","Ctrl_D30","Cyanobacteriota",0,7
"X2.2t30","D30","Ctrl","Ctrl","Ctrl_D30","Verrucomicrobiota",0,7
"X2.2t30","D30","Ctrl","Ctrl","Ctrl_D30","Campylobacterota",0,7
"X2.2t7","D07","Ctrl","Ctrl","Ctrl_D07","Pseudomonadota",1,7
"X2.2t7","D07","Ctrl","Ctrl","Ctrl_D07","Bacillota",0,7
"X2.2t7","D07","Ctrl","Ctrl","Ctrl_D07","Fusobacteriota",0,7
"X2.2t7","D07","Ctrl","Ctrl","Ctrl_D07","Bacteroidota",0,7
"X2.2t7","D07","Ctrl","Ctrl","Ctrl_D07","Actinomycetota",0,7
"X2.2t7","D07","Ctrl","Ctrl","Ctrl_D07","Cyanobacteriota",0,7
"X2.2t7","D07","Ctrl","Ctrl","Ctrl_D07","Verrucomicrobiota",0,7
"X2.2t7","D07","Ctrl","Ctrl","Ctrl_D07","Campylobacterota",0,7
"X2.2t90","D90","Ctrl","Ctrl","Ctrl_D90","Pseudomonadota",0.145234924862089,7
"X2.2t90","D90","Ctrl","Ctrl","Ctrl_D90","Bacillota",0.622622217995054,7
"X2.2t90","D90","Ctrl","Ctrl","Ctrl_D90","Fusobacteriota",0.232142857142857,7
"X2.2t90","D90","Ctrl","Ctrl","Ctrl_D90","Bacteroidota",0,7
"X2.2t90","D90","Ctrl","Ctrl","Ctrl_D90","Actinomycetota",0,7
"X2.2t90","D90","Ctrl","Ctrl","Ctrl_D90","Cyanobacteriota",0,7
"X2.2t90","D90","Ctrl","Ctrl","Ctrl_D90","Verrucomicrobiota",0,7
"X2.2t90","D90","Ctrl","Ctrl","Ctrl_D90","Campylobacterota",0,7
"X2.3t30","D30","Ctrl","Ctrl","Ctrl_D30","Pseudomonadota",0.98673314471051,8
"X2.3t30","D30","Ctrl","Ctrl","Ctrl_D30","Bacillota",0.01326685528949,8
"X2.3t30","D30","Ctrl","Ctrl","Ctrl_D30","Fusobacteriota",0,8
"X2.3t30","D30","Ctrl","Ctrl","Ctrl_D30","Bacteroidota",0,8
"X2.3t30","D30","Ctrl","Ctrl","Ctrl_D30","Actinomycetota",0,8
"X2.3t30","D30","Ctrl","Ctrl","Ctrl_D30","Cyanobacteriota",0,8
"X2.3t30","D30","Ctrl","Ctrl","Ctrl_D30","Verrucomicrobiota",0,8
"X2.3t30","D30","Ctrl","Ctrl","Ctrl_D30","Campylobacterota",0,8
"X2.3t7","D07","Ctrl","Ctrl","Ctrl_D07","Pseudomonadota",0.491794060797751,8
"X2.3t7","D07","Ctrl","Ctrl","Ctrl_D07","Bacillota",0,8
"X2.3t7","D07","Ctrl","Ctrl","Ctrl_D07","Fusobacteriota",0.508205939202249,8
"X2.3t7","D07","Ctrl","Ctrl","Ctrl_D07","Bacteroidota",0,8
"X2.3t7","D07","Ctrl","Ctrl","Ctrl_D07","Actinomycetota",0,8
"X2.3t7","D07","Ctrl","Ctrl","Ctrl_D07","Cyanobacteriota",0,8
"X2.3t7","D07","Ctrl","Ctrl","Ctrl_D07","Verrucomicrobiota",0,8
"X2.3t7","D07","Ctrl","Ctrl","Ctrl_D07","Campylobacterota",0,8
"X2.3t90","D90","Ctrl","Ctrl","Ctrl_D90","Pseudomonadota",0.234658664666167,8
"X2.3t90","D90","Ctrl","Ctrl","Ctrl_D90","Bacillota",0.746474118529632,8
"X2.3t90","D90","Ctrl","Ctrl","Ctrl_D90","Fusobacteriota",0.0187171792948237,8
"X2.3t90","D90","Ctrl","Ctrl","Ctrl_D90","Bacteroidota",0,8
"X2.3t90","D90","Ctrl","Ctrl","Ctrl_D90","Actinomycetota",0.000150037509377344,8
"X2.3t90","D90","Ctrl","Ctrl","Ctrl_D90","Cyanobacteriota",0,8
"X2.3t90","D90","Ctrl","Ctrl","Ctrl_D90","Verrucomicrobiota",0,8
"X2.3t90","D90","Ctrl","Ctrl","Ctrl_D90","Campylobacterota",0,8
"X2.4t30","D30","Ctrl","Ctrl","Ctrl_D30","Pseudomonadota",1,9
