"taxon_id","we.ep","we.eBH","wi.ep","wi.eBH","rab.all","rab.win.Ctrl","rab.win.Hydrolysate","diff.btw","diff.win","effect","overlap","method","level","comparison","family","group_variable","reference","contrast","adjustment","n_reference","n_contrast","Kingdom","Phylum","Class","Order","Family","Genus","Species","Species_addSpecies","taxon_label","significant","rab.win.BL15","rab.win.BL30","rab.win.D30","rab.win.D90","rab.win.D07"
"ASV00075",0.357853949854477,0.931760242657503,0.444065925902201,0.945694390753883,0.110123100471746,-0.289715930249324,0.30640720994197,0.555028480686466,5.39724989484724,0.0835950755644653,0.454009025109909,"ALDEx2","genus","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Bacillota","Bacilli","Mycoplasmatales","Mycoplasmataceae","Malacoplasma",,,"Malacoplasma",FALSE,,,,,
"ASV00080",0.497459421977083,0.971640970016248,0.492811532012556,0.974114543305414,0.760147463683413,1.05041425050245,0.588329564172616,-0.431082272099963,5.02094806398336,-0.07293259401754,0.466157584513503,"ALDEx2","genus","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Anaerobutyricum",,,"Anaerobutyricum",FALSE,,,,,
"ASV00083",0.785468336443531,0.998595688670777,0.761479944881968,0.997993809567328,0.746211185816756,0.759593534307678,0.73378292297281,-0.129391379862847,4.88314774930294,-0.0239439715523383,0.488541666781848,"ALDEx2","genus","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Bacillota","Clostridia","Oscillospirales","Oscillospiraceae","Oscillibacter",,,"Oscillibacter",FALSE,,,,,
"ASV00094",0.799835611349464,0.999989780894681,0.749767194690054,0.99753461961958,0.186642730568686,0.0148227166268118,0.272893536142812,0.209758524946912,5.88226676804825,0.0322575172629942,0.481944444626084,"ALDEx2","genus","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Latilactobacillus",,,"Latilactobacillus",FALSE,,,,,
"ASV00098",0.15006935510554,0.809408521262297,0.16675672954468,0.819642920543721,0.374054892093977,1.00570787071296,0.100454063050202,-1.1307187831655,5.4890222234278,-0.184409276244217,0.409722223159803,"ALDEx2","genus","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Priestia",,,"Priestia",FALSE,,,,,
"ASV00100",0.763059329715615,0.996266831891852,0.784063635081784,0.993271849916447,0.687037394784726,0.646960223777411,0.706750464258604,0.0387825353290694,5.11034480218686,0.00592862276136571,0.497569444468865,"ALDEx2","genus","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Enterocloster",,,"Enterocloster",FALSE,,,,,
"ASV00103",0.497470968595886,0.99093477950273,0.602277824362855,0.988036384855138,0.643112043056888,0.439238899174937,0.740974536131693,0.24560988266169,6.11968870761826,0.0364845732153592,0.481250000188646,"ALDEx2","genus","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae",,,,"Unclassified Paracoccaceae genus",FALSE,,,,,
"ASV00104",0.780763437447432,0.997413454964523,0.74747279245272,0.993732048812257,0.720321994550081,0.764350198208911,0.690488124669283,-0.140037265172284,4.88737431972496,-0.021033022144813,0.488541666781848,"ALDEx2","genus","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Bacillota","Negativicutes","Acidaminococcales","Acidaminococcaceae","Phascolarctobacterium",,,"Phascolarctobacterium",FALSE,,,,,
"ASV00109",0.383229688214696,0.960974918382241,0.462900292578598,0.971575175820698,0.409242147802425,0.649770575667157,0.27791982001013,-0.467163087161183,5.71499137719941,-0.0763754222781905,0.460603957357395,"ALDEx2","genus","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Actinomycetota","Actinobacteria","Kitasatosporales","Streptomycetaceae","Streptomyces",,,"Streptomyces",FALSE,,,,,
"ASV00111",0.560468966801689,0.975912796481379,0.549551870213396,0.975056935055117,0.223108896175237,0.380602482571046,0.151071882919386,-0.416513935835364,5.06324392308929,-0.0696762595871561,0.46442207602719,"ALDEx2","genus","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Neobacillus",,,"Neobacillus",FALSE,,,,,
