"taxon_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","method","level","comparison","family","group_variable","reference","contrast","adjustment","n_reference","n_contrast","Kingdom","Phylum","Class","Order","Family","Genus","Species","Species_addSpecies","taxon_label","significant"
"ASV00008",2198.01710728616,-4.51865348760266,1.34410656393406,-3.36182681407123,0.000774286696907744,0.00232286009072323,"DESeq2","asv","BL30_D90_vs_D30","time_within_diet","timepoint","D30","D90","",14,14,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",,"renipiscarius","Vibrio (ASV00008)",TRUE
"ASV00177",20.851664455273,8.56618011454359,2.30101743079532,3.722779323572,0.00019704173074171,0.00238420494197469,"DESeq2","asv","BL15_D90_vs_D07","time_within_diet","timepoint","D07","D90","",15,15,"Bacteria","Bacillota","Bacilli","Mycoplasmatales","Mycoplasmataceae",,,,"Unclassified Mycoplasmataceae genus (ASV00177)",TRUE
"ASV00013",1319.07031412328,-4.55983983808425,1.3790951008813,-3.30639985246147,0.000945031253810796,0.00255158438528915,"DESeq2","asv","BL30_D90_vs_D30","time_within_diet","timepoint","D30","D90","",14,14,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",,"renipiscarius","Vibrio (ASV00013)",TRUE
"ASV00053",29.9724317730647,-7.56943601946893,2.20683264548071,-3.43000002060424,0.000603581203383991,0.00270174443419501,"DESeq2","asv","Ctrl_D90_vs_D07","time_within_diet","timepoint","D07","D90","",15,15,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Fusicatenibacter",,"saccharivorans","Fusicatenibacter (ASV00053)",TRUE
"ASV00057",29.8619308275219,-7.56400903833462,2.21456962810319,-3.41556614086382,0.000636495698284603,0.00271957252903421,"DESeq2","asv","Ctrl_D90_vs_D07","time_within_diet","timepoint","D07","D90","",15,15,"Bacteria","Bacillota","Clostridia","Oscillospirales","Ruminococcaceae","Ruminococcus","bromii","bromii","bromii (ASV00057)",TRUE
"ASV00099",16.827641884804,-7.00692732298559,2.07617030954158,-3.3749289693545,0.000738347452467016,0.00275649715587686,"DESeq2","asv","Ctrl_D30_vs_D07","time_within_diet","timepoint","D07","D30","",15,15,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","corrugata","brassicacearum/chlororaphis/corrugata/fluorescens/jessenii/kilonensis/mohnii/putida/synxantha","corrugata (ASV00099)",TRUE
"ASV00002",2033.06719252281,6.84816631629252,1.84745466533945,3.70681156337562,0.000209884988809039,0.00278097610171977,"DESeq2","asv","t30_BL30_vs_Ctrl","diet_by_time","diet_code","Ctrl","BL30","",15,14,"Bacteria","Bacillota","Bacilli","Mycoplasmatales","Mycoplasmataceae",,,,"Unclassified Mycoplasmataceae genus (ASV00002)",TRUE
"ASV00016",648.099017999143,10.8856552865282,2.88929297130599,3.76758445565587,0.000164834783774274,0.00278097610171977,"DESeq2","asv","t30_BL30_vs_Ctrl","diet_by_time","diet_code","Ctrl","BL30","",15,14,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Photobacterium","phosphoreum","phosphoreum/piscicola","phosphoreum (ASV00016)",TRUE
"ASV00068",17.7157482635441,-6.81285630253964,2.00819393147404,-3.39252907588408,0.00069250581938284,0.002830241174869,"DESeq2","asv","Ctrl_D90_vs_D07","time_within_diet","timepoint","D07","D90","",15,15,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","merdae","merdae","merdae (ASV00068)",TRUE
"ASV00077",14.6840320440668,-6.81080637693772,2.0595065642847,-3.30700882194237,0.000942979222538663,0.0034068926749784,"DESeq2","asv","Ctrl_D30_vs_D07","time_within_diet","timepoint","D07","D30","",15,15,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia",,,"Blautia (ASV00077)",TRUE
"ASV00080",15.2971649051727,-6.6014704574821,1.99354173607683,-3.31142826759845,0.000928210337476755,0.00363549048845062,"DESeq2","asv","Ctrl_D90_vs_D07","time_within_diet","timepoint","D07","D90","",15,15,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Anaerobutyricum",,,"Anaerobutyricum (ASV00080)",TRUE
"ASV00015",782.685434747453,9.07188775861127,2.74392921689953,3.30616682920923,0.000945817560909897,0.00365429512169733,"DESeq2","asv","Hydrolysate_D30_vs_D07","time_within_hydro_group","timepoint","D07","D30","",30,29,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Photobacterium",,"aquimaris/phosphoreum","Photobacterium (ASV00015)",TRUE
"ASV00062",19.3946832398928,-7.20998438957858,2.22845456805042,-3.23541906258663,0.00121464316391117,0.00415045983166656,"DESeq2","asv","Ctrl_D30_vs_D07","time_within_diet","timepoint","D07","D30","",15,15,"Bacteria","Bacillota","Bacilli","Staphylococcales","Staphylococcaceae","Mammaliicoccus",,,"Mammaliicoccus (ASV00062)",TRUE
"ASV00109",19.5155067935304,-7.21855044887923,2.23243758815565,-3.23348365355329,0.0012229033432589,0.00415045983166656,"DESeq2","asv","Ctrl_D30_vs_D07","time_within_diet","timepoint","D07","D30","",15,15,"Bacteria","Actinomycetota","Actinobacteria","Kitasatosporales","Streptomycetaceae","Streptomyces",,,"Streptomyces (ASV00109)",TRUE
"ASV00062",11.0857207533571,-6.75330783563931,2.07508420760346,-3.25447411285482,0.00113602513195625,0.00436472813856874,"DESeq2","asv","Hydrolysate_D90_vs_D07","time_within_hydro_group","timepoint","D07","D90","",30,29,"Bacteria","Bacillota","Bacilli","Staphylococcales","Staphylococcaceae","Mammaliicoccus",,,"Mammaliicoccus (ASV00062)",TRUE
"ASV00092",12.9062011924381,-6.62478427491289,2.0686578465415,-3.20245529534456,0.00136261447771932,0.00448861239719307,"DESeq2","asv","Ctrl_D30_vs_D07","time_within_diet","timepoint","D07","D30","",15,15,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia",,,"Blautia (ASV00092)",TRUE
"ASV00013",558.694938299452,4.03844351701408,1.26437824066034,3.19401535643712,0.00140308653479953,0.00448987691135849,"DESeq2","asv","Ctrl_D30_vs_D07","time_within_diet","timepoint","D07","D30","",15,15,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",,"renipiscarius","Vibrio (ASV00013)",TRUE
"ASV00064",21.3790639892716,-7.08234779369014,2.18773773799965,-3.23729287595773,0.00120669500019586,0.00453717320073645,"DESeq2","asv","Ctrl_D90_vs_D07","time_within_diet","timepoint","D07","D90","",15,15,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Mediterraneibacter",,,"Mediterraneibacter (ASV00064)",TRUE
"ASV00023",132.065341625479,-4.38987042036691,1.36231438248463,-3.22236223650559,0.00127138288616213,0.00469858892712093,"DESeq2","asv","Hydrolysate_D30_vs_D07","time_within_hydro_group","timepoint","D07","D30","",30,29,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",,,"Vibrio (ASV00023)",TRUE
"ASV00138",8.30929468277556,-5.99380191689046,1.89592449216669,-3.1614138335439,0.00157005262781591,0.00488460817542727,"DESeq2","asv","Ctrl_D30_vs_D07","time_within_diet","timepoint","D07","D30","",15,15,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Anaerostipes",,,"Anaerostipes (ASV00138)",TRUE
"ASV00010",929.137714094963,4.02413365246296,1.29041426827385,3.11848198783941,0.00181785252952955,0.00540254285492831,"DESeq2","asv","Ctrl_D30_vs_D07","time_within_diet","timepoint","D07","D30","",15,15,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",,"alginolyticus/parahaemolyticus/rotiferianus","Vibrio (ASV00010)",TRUE
"ASV00065",16.9563267879759,-7.01615508988692,2.25162915567746,-3.1160349261759,0.00183300561149353,0.00540254285492831,"DESeq2","asv","Ctrl_D30_vs_D07","time_within_diet","timepoint","D07","D30","",15,15,"Bacteria","Cyanobacteriota","Cyanobacteriia","Chloroplast",,,,,"Unclassified Cyanobacteriota (ASV00065)",TRUE
"ASV00052",20.2324768971432,-7.00296763890335,2.21386674107951,-3.1632290728974,0.00156029505181013,0.00543213832852416,"DESeq2","asv","Ctrl_D90_vs_D07","time_within_diet","timepoint","D07","D90","",15,15,"Bacteria","Pseudomonadota","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas","bullata","bullata/halotolerans/terrae","bullata (ASV00052)",TRUE
"ASV00177",23.3852307686203,8.70139420938146,2.74616898105472,3.16855745928626,0.00153197463560717,0.00543213832852416,"DESeq2","asv","Ctrl_D90_vs_D07","time_within_diet","timepoint","D07","D90","",15,15,"Bacteria","Bacillota","Bacilli","Mycoplasmatales","Mycoplasmataceae",,,,"Unclassified Mycoplasmataceae genus (ASV00177)",TRUE
"ASV00015",584.191558735948,6.42390514289274,1.88911050648312,3.4004919886089,0.000672647069339408,0.00584696153630192,"DESeq2","asv","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","timepoint",45,88,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Photobacterium",,"aquimaris/phosphoreum","Photobacterium (ASV00015)",TRUE
"ASV00050",13.2049542028161,5.17944719357338,1.53341102924524,3.37772918988508,0.00073087019203774,0.00584696153630192,"DESeq2","asv","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","timepoint",45,88,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","johnsonii","johnsonii","johnsonii (ASV00050)",TRUE
"ASV00106",11.0111333968247,-6.3960176458733,2.07693982141902,-3.07953922396431,0.00207321068777668,0.0059538358213074,"DESeq2","asv","Ctrl_D30_vs_D07","time_within_diet","timepoint","D07","D30","",15,15,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia",,,"Blautia (ASV00106)",TRUE
"ASV00066",7.58319519630352,-5.76452735478053,1.8351973747434,-3.14109394123698,0.00168318033685989,0.00596126369304545,"DESeq2","asv","Hydrolysate_D30_vs_D07","time_within_hydro_group","timepoint","D07","D30","",30,29,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",,,"Bacteroides (ASV00066)",TRUE
"ASV00066",11.1732092611672,-6.00538888036491,1.91331880770836,-3.13872881830799,0.00169682398743082,0.0061934075541225,"DESeq2","asv","Hydrolysate_D90_vs_D07","time_within_hydro_group","timepoint","D07","D90","",30,29,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",,,"Bacteroides (ASV00066)",TRUE
"ASV00083",10.6107095252548,-6.34267828971166,2.07922641872217,-3.05049908590989,0.00228461375790034,0.00624089611914241,"DESeq2","asv","Ctrl_D30_vs_D07","time_within_diet","timepoint","D07","D30","",15,15,"Bacteria","Bacillota","Clostridia","Oscillospirales","Oscillospiraceae","Oscillibacter",,,"Oscillibacter (ASV00083)",TRUE
"ASV00097",10.567863059223,-6.33687760447356,2.07555816581132,-3.05309564860906,0.00226493733311021,0.00624089611914241,"DESeq2","asv","Ctrl_D30_vs_D07","time_within_diet","timepoint","D07","D30","",15,15,"Bacteria","Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",,,"Streptococcus (ASV00097)",TRUE
"ASV00008",932.546286854592,3.9109677650996,1.28598976568877,3.04121220047571,0.00235627704689416,0.00628340545838442,"DESeq2","asv","Ctrl_D30_vs_D07","time_within_diet","timepoint","D07","D30","",15,15,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",,"renipiscarius","Vibrio (ASV00008)",TRUE
"ASV00099",17.2733163898483,-6.77486895644714,2.19467808850088,-3.08695338598603,0.00202219304657885,0.00678879094208614,"DESeq2","asv","Ctrl_D90_vs_D07","time_within_diet","timepoint","D07","D90","",15,15,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","corrugata","brassicacearum/chlororaphis/corrugata/fluorescens/jessenii/kilonensis/mohnii/putida/synxantha","corrugata (ASV00099)",TRUE
"ASV00020",59.5569543912166,7.42605902665989,2.0078643512986,3.69848641510919,0.000216888955830899,0.00702720216892114,"DESeq2","asv","global_BL30_vs_Ctrl","global_diet_adjusted_time","diet_code","Ctrl","BL30","timepoint",45,43,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Photobacterium","phosphoreum","piscicola","phosphoreum (ASV00020)",TRUE
"ASV00077",15.3518743796483,-6.60505516405827,2.16690732992226,-3.04814842464686,0.00230256168868636,0.00746347581850061,"DESeq2","asv","Ctrl_D90_vs_D07","time_within_diet","timepoint","D07","D90","",15,15,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia",,,"Blautia (ASV00077)",TRUE
"ASV00035",13.1740644815556,-6.29059975352843,2.12341548204905,-2.96249123485628,0.00305160497698855,0.0075116430202795,"DESeq2","asv","Hydrolysate_D90_vs_D30","time_within_hydro_group","timepoint","D30","D90","",29,29,"Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Pediococcus","pentosaceus","acidilactici/pentosaceus","pentosaceus (ASV00035)",TRUE
"ASV00066",12.9848360292076,-6.63171737757756,2.24545885588215,-2.95339073357112,0.00314303855021564,0.00818651901451515,"DESeq2","asv","Ctrl_D30_vs_D07","time_within_diet","timepoint","D07","D30","",15,15,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",,,"Bacteroides (ASV00066)",TRUE
"ASV00053",8.41112229840367,-5.91271847814662,1.94929146005809,-3.03326547071131,0.0024192267591406,0.00822537098107803,"DESeq2","asv","Hydrolysate_D30_vs_D07","time_within_hydro_group","timepoint","D07","D30","",30,29,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Fusicatenibacter",,"saccharivorans","Fusicatenibacter (ASV00053)",TRUE
"ASV00062",20.1918854801476,-6.9987711862139,2.37139852762029,-2.95132644500594,0.0031641230955416,0.00929461159315346,"DESeq2","asv","Ctrl_D90_vs_D07","time_within_diet","timepoint","D07","D90","",15,15,"Bacteria","Bacillota","Bacilli","Staphylococcales","Staphylococcaceae","Mammaliicoccus",,,"Mammaliicoccus (ASV00062)",TRUE
"ASV00092",13.5402880988783,-6.42404748665011,2.16262019358975,-2.97049269478372,0.002973224767832,0.00929461159315346,"DESeq2","asv","Ctrl_D90_vs_D07","time_within_diet","timepoint","D07","D90","",15,15,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia",,,"Blautia (ASV00092)",TRUE
"ASV00138",8.66702012760835,-5.78350007171397,1.95815644461471,-2.95354341458245,0.00314148417196365,0.00929461159315346,"DESeq2","asv","Ctrl_D90_vs_D07","time_within_diet","timepoint","D07","D90","",15,15,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Anaerostipes",,,"Anaerostipes (ASV00138)",TRUE
"ASV00109",19.7832128303216,-6.96897171077415,2.37276052545491,-2.93707335233,0.00331325724390368,0.0094377630583923,"DESeq2","asv","Ctrl_D90_vs_D07","time_within_diet","timepoint","D07","D90","",15,15,"Bacteria","Actinomycetota","Actinobacteria","Kitasatosporales","Streptomycetaceae","Streptomyces",,,"Streptomyces (ASV00109)",TRUE
"ASV00238",16.7310838202812,-7.69019964246203,2.26071746344734,-3.40166330680498,0.000669770985112708,0.00951074798860046,"DESeq2","asv","t7_BL30_vs_Ctrl","diet_by_time","diet_code","Ctrl","BL30","",15,15,"Bacteria","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",,"limnosediminicola/parvus","Sphingomonas (ASV00238)",TRUE
"ASV00005",1479.89566851517,-2.20305496112521,0.76910408439949,-2.86444319541657,0.00417743072911234,0.00954841309511392,"DESeq2","asv","Hydrolysate_D90_vs_D30","time_within_hydro_group","timepoint","D30","D90","",29,29,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio","scophthalmi","ichthyoenteri/scophthalmi","scophthalmi (ASV00005)",TRUE
"ASV00100",11.474109058497,-6.45361095144487,2.244837911091,-2.87486723186549,0.00404197423717285,0.0102886616946218,"DESeq2","asv","Ctrl_D30_vs_D07","time_within_diet","timepoint","D07","D30","",15,15,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Enterocloster",,,"Enterocloster (ASV00100)",TRUE
"ASV00253",15.3208743207926,-7.56667384101449,2.26430301086947,-3.34172317251346,0.000832600535292926,0.0107481160010541,"DESeq2","asv","t7_BL30_vs_Ctrl","diet_by_time","diet_code","Ctrl","BL30","",15,15,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Serratia","liquefaciens","grimesii/liquefaciens/plymuthica/proteamaculans","liquefaciens (ASV00253)",TRUE
"ASV00134",7.89403477248608,-5.91704386886109,2.07568671314406,-2.85064399718515,0.00436307894418666,0.0108592187055312,"DESeq2","asv","Ctrl_D30_vs_D07","time_within_diet","timepoint","D07","D30","",15,15,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae NK4A136 group",,,"Lachnospiraceae NK4A136 group (ASV00134)",TRUE
"ASV00009",3950.87723731403,7.50970104915638,2.30485938738228,3.25820355474503,0.00112119951163529,0.0108670106512343,"DESeq2","asv","BL15_D30_vs_D07","time_within_diet","timepoint","D07","D30","",15,15,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Photobacterium",,"phosphoreum/piscicola","Photobacterium (ASV00009)",TRUE
"ASV00065",17.7051710562493,-6.80921983789642,2.38053722543073,-2.86037108143283,0.00423145556443752,0.0112367764907762,"DESeq2","asv","Ctrl_D90_vs_D07","time_within_diet","timepoint","D07","D90","",15,15,"Bacteria","Cyanobacteriota","Cyanobacteriia","Chloroplast",,,,,"Unclassified Cyanobacteriota (ASV00065)",TRUE
"ASV00083",11.1180275525708,-6.14005790892951,2.15604012599961,-2.8478402766659,0.00440170098706169,0.0112367764907762,"DESeq2","asv","Ctrl_D90_vs_D07","time_within_diet","timepoint","D07","D90","",15,15,"Bacteria","Bacillota","Clostridia","Oscillospirales","Oscillospiraceae","Oscillibacter",,,"Oscillibacter (ASV00083)",TRUE
"ASV00097",10.9908128637251,-6.12351425113871,2.15139105468665,-2.84630459804092,0.00442298649105021,0.0112367764907762,"DESeq2","asv","Ctrl_D90_vs_D07","time_within_diet","timepoint","D07","D90","",15,15,"Bacteria","Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",,,"Streptococcus (ASV00097)",TRUE
"ASV00106",11.4881029528328,-6.18723751184283,2.15587737863809,-2.86993943772044,0.0041055042385237,0.0112367764907762,"DESeq2","asv","Ctrl_D90_vs_D07","time_within_diet","timepoint","D07","D90","",15,15,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia",,,"Blautia (ASV00106)",TRUE
"ASV00108",10.3356744233265,-6.30298742242448,2.25050126520399,-2.80070378980798,0.00509913000417763,0.0118979700097478,"DESeq2","asv","Ctrl_D30_vs_D07","time_within_diet","timepoint","D07","D30","",15,15,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia",,,"Blautia (ASV00108)",TRUE
"ASV00175",7.30106742732747,-5.80484551579823,2.07113309550783,-2.80273900715923,0.00506706560576778,0.0118979700097478,"DESeq2","asv","Ctrl_D30_vs_D07","time_within_diet","timepoint","D07","D30","",15,15,"Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Paracoccus",,"carotinifaciens/gahaiensis/haeundaensis/hibiscisoli/marcusii","Paracoccus (ASV00175)",TRUE
"ASV00238",11.0984158494152,-6.39830968349257,2.28099884577197,-2.80504731308935,0.00503091943868113,0.0118979700097478,"DESeq2","asv","Ctrl_D30_vs_D07","time_within_diet","timepoint","D07","D30","",15,15,"Bacteria","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",,"limnosediminicola/parvus","Sphingomonas (ASV00238)",TRUE
"ASV00054",6.82812949934985,-5.61270716575718,1.93472114223202,-2.90104193479893,0.0037192410232925,0.0121590571915332,"DESeq2","asv","Hydrolysate_D30_vs_D07","time_within_hydro_group","timepoint","D07","D30","",30,29,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia",,"massiliensis","Blautia (ASV00054)",TRUE
"ASV00054",10.1018463082736,-5.85924479852351,2.01236140231069,-2.91162650595248,0.00359552277652261,0.0124987220326738,"DESeq2","asv","Hydrolysate_D90_vs_D07","time_within_hydro_group","timepoint","D07","D90","",30,29,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia",,"massiliensis","Blautia (ASV00054)",TRUE
"ASV00104",10.1087291263532,-6.27095830020076,2.2607637433712,-2.77382292536665,0.0055401824818127,0.0126632742441433,"DESeq2","asv","Ctrl_D30_vs_D07","time_within_diet","timepoint","D07","D30","",15,15,"Bacteria","Bacillota","Negativicutes","Acidaminococcales","Acidaminococcaceae","Phascolarctobacterium","faecium","faecium","faecium (ASV00104)",TRUE
"ASV00010",1326.79869802694,-2.06956912828707,0.753913809193067,-2.74510043860608,0.00604923806850499,0.0129050412128106,"DESeq2","asv","Hydrolysate_D90_vs_D30","time_within_hydro_group","timepoint","D30","D90","",29,29,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",,"alginolyticus/parahaemolyticus/rotiferianus","Vibrio (ASV00010)",TRUE
"ASV00020",1745.16501262952,8.59926337612618,2.70203604534838,3.18251245794075,0.00146003234571106,0.0131402911113995,"DESeq2","asv","BL15_D30_vs_D07","time_within_diet","timepoint","D07","D30","",15,15,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Photobacterium","phosphoreum","piscicola","phosphoreum (ASV00020)",TRUE
"ASV00142",7.02654178063923,-5.74943505201098,2.09978611065803,-2.73810509690876,0.00617943247923134,0.0138419287534782,"DESeq2","asv","Ctrl_D30_vs_D07","time_within_diet","timepoint","D07","D30","",15,15,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Extibacter",,,"Extibacter (ASV00142)",TRUE
"ASV00071",9.4428351295424,-5.90513317509339,2.15590397039172,-2.73905204322271,0.00616166188647206,0.0152420057191677,"DESeq2","asv","Ctrl_D90_vs_D07","time_within_diet","timepoint","D07","D90","",15,15,"Bacteria","Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",,"anginosus/cristatus/infantis/mitis/oralis/pneumoniae/pseudopneumoniae/sanguinis/timonensis","Streptococcus (ASV00071)",TRUE
"ASV00139",12.2263175779805,-6.54384340862129,2.42503476411512,-2.69845344300007,0.00696624812435074,0.0152984272534761,"DESeq2","asv","Ctrl_D30_vs_D07","time_within_diet","timepoint","D07","D30","",15,15,"Bacteria","Actinomycetota","Actinobacteria","Kitasatosporales","Streptomycetaceae","Streptomyces",,"achromogenes/cacaoi/cinereoruber/humidus/mashuensis/phaeochromogenes/phaeofaciens/phaeoluteigriseus/rishiriensis/torulosus/umbrinus","Streptomyces (ASV00139)",TRUE
"ASV00154",6.35313470890588,-5.60452063020879,2.08427747400287,-2.68895130332396,0.00716768745082194,0.0154380960479242,"DESeq2","asv","Ctrl_D30_vs_D07","time_within_diet","timepoint","D07","D30","",15,15,"Bacteria","Bacillota","Clostridia","Oscillospirales","Oscillospiraceae","Flavonifractor",,"plautii","Flavonifractor (ASV00154)",TRUE
"ASV00125",8.6847893182852,-6.05239837556403,2.25740852179454,-2.68112675093148,0.00733747178519866,0.0155056007536274,"DESeq2","asv","Ctrl_D30_vs_D07","time_within_diet","timepoint","D07","D30","",15,15,"Bacteria","Cyanobacteriota","Cyanobacteriia","Chloroplast",,,,,"Unclassified Cyanobacteriota (ASV00125)",TRUE
"ASV00206",8.66892718414209,-6.04877802534314,2.26820471112065,-2.66676900708607,0.00765842891346046,0.0158841488575476,"DESeq2","asv","Ctrl_D30_vs_D07","time_within_diet","timepoint","D07","D30","",15,15,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae",,,"asburiae/cancerogenus/cloacae/hormaechei/kobei/ludwigii","Unclassified Enterobacteriaceae genus (ASV00206)",TRUE
"ASV00032",82.3390650064222,-3.26720229781624,1.1673201815302,-2.79889129778719,0.00512783968637679,0.0161295127920602,"DESeq2","asv","Hydrolysate_D90_vs_D07","time_within_hydro_group","timepoint","D07","D90","",30,29,"Bacteria","Actinomycetota","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Cutibacterium","acnes","acnes/avidum","acnes (ASV00032)",TRUE
"ASV00068",8.35898080494925,-5.58628370905736,2.00366218223014,-2.78803670528914,0.00530285352067732,0.0161295127920602,"DESeq2","asv","Hydrolysate_D90_vs_D07","time_within_hydro_group","timepoint","D07","D90","",30,29,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","merdae","merdae","merdae (ASV00068)",TRUE
"ASV00087",8.59921712082864,-5.62702402439731,2.00737682589494,-2.80317275352058,0.0050602556351203,0.0161295127920602,"DESeq2","asv","Hydrolysate_D90_vs_D07","time_within_hydro_group","timepoint","D07","D90","",30,29,"Bacteria","Cyanobacteriota","Cyanobacteriia","Chloroplast",,,,,"Unclassified Cyanobacteriota (ASV00087)",TRUE
"ASV00046",11.6695538556741,-6.47654759134427,2.43900805691603,-2.65540229478924,0.0079213877102489,0.0161308258826887,"DESeq2","asv","Ctrl_D30_vs_D07","time_within_diet","timepoint","D07","D30","",15,15,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","johnsonii","johnsonii/junii/lwoffii","johnsonii (ASV00046)",TRUE
"ASV00062",7.43647890267351,-5.73457341590895,2.06555522161131,-2.77628666419071,0.00549837057681972,0.0163991576799632,"DESeq2","asv","Hydrolysate_D30_vs_D07","time_within_hydro_group","timepoint","D07","D30","",30,29,"Bacteria","Bacillota","Bacilli","Staphylococcales","Staphylococcaceae","Mammaliicoccus",,,"Mammaliicoccus (ASV00062)",TRUE
"ASV00068",5.64484478373434,-5.33897476978136,1.9269979706366,-2.77061774383581,0.00559500673786979,0.0163991576799632,"DESeq2","asv","Hydrolysate_D30_vs_D07","time_within_hydro_group","timepoint","D07","D30","",30,29,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","merdae","merdae","merdae (ASV00068)",TRUE
"ASV00087",5.77057618194111,-5.37055611672085,1.93023001073347,-2.78233997340042,0.00539684730710209,0.0163991576799632,"DESeq2","asv","Hydrolysate_D30_vs_D07","time_within_hydro_group","timepoint","D07","D30","",30,29,"Bacteria","Cyanobacteriota","Cyanobacteriia","Chloroplast",,,,,"Unclassified Cyanobacteriota (ASV00087)",TRUE
"ASV00066",13.7046286724794,-5.99334133137158,2.21942443665952,-2.70040341647866,0.00692554423006733,0.0166923373750341,"DESeq2","asv","Ctrl_D90_vs_D07","time_within_diet","timepoint","D07","D90","",15,15,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",,,"Bacteroides (ASV00066)",TRUE
