"taxon_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","method","level","model","term","full_model","reduced_model","significant","Kingdom","Phylum","Class","Order","Family","Genus","Species","Species_addSpecies","taxon_label"
"ASV00019",77.2825183948853,-1.78609592378146,1.25188659726204,-0.243361039240767,1,1,"DESeq2","genus","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",,,"Bacteroides"
"ASV00025",46.61767570064,-0.698086487745944,1.30091247999886,0.106930516901173,0.743666130934965,1,"DESeq2","genus","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia",,,"Blautia"
"ASV00029",19.9213498064449,-0.32091633708031,1.28663227701218,0.0454617737515264,0.831157188398375,1,"DESeq2","genus","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Lactococcus",,,"Lactococcus"
"ASV00030",4.2920953336832,-1.92512456185087,1.70089342829257,1.20607563053235,0.272110728238683,1,"DESeq2","genus","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Bacillota","Bacilli","Lactobacillales","Listeriaceae","Listeria",,,"Listeria"
"ASV00032",42.6547454872413,-0.0264572503260713,0.72641977201655,0.00119906251109114,0.972376787153016,1,"DESeq2","genus","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Actinomycetota","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Cutibacterium",,,"Cutibacterium"
"ASV00034",2.40240960142729,-0.844634696366362,1.83058921354782,0.277062168658802,0.598633272521108,1,"DESeq2","genus","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Ligilactobacillus",,,"Ligilactobacillus"
"ASV00035",12.0313503713133,-0.298727146169032,1.40184036160889,-0.0110753870050075,1,1,"DESeq2","genus","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Pediococcus",,,"Pediococcus"
"ASV00036",1.81711519254609,0.0538511117342476,1.37182342431569,-0.00237387007894085,1,1,"DESeq2","genus","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia-Shigella",,,"Escherichia-Shigella"
"ASV00037",34.4995446224109,0.312616131596911,0.929877430366072,0.107149777914515,0.743412702861554,1,"DESeq2","genus","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",,,"Streptococcus"
"ASV00043",0.523860050200152,-0.25732877892476,2.29003203450945,0.0316921275893378,0.858705047280044,1,"DESeq2","genus","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus",,,"Enterococcus"
"ASV00045",92.9884970926256,2.55544147737682,0.959431313661371,4.61904909031034,0.0316187622004785,0.811548229812281,"DESeq2","genus","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter",,,"Acinetobacter"
"ASV00049",9.34891234662413,-1.55790110687732,1.2653040788789,1.75696201443657,0.185003898531598,1,"DESeq2","genus","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus",,,"Bacillus"
"ASV00052",8.13971772189827,0.82496639665617,1.22548330706319,0.390521094512678,0.532025619503753,1,"DESeq2","genus","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Pseudomonadota","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas",,,"Brevundimonas"
"ASV00053",5.88049772429358,-0.335088034564236,1.42069242355614,0.104545011107064,0.746442148677003,1,"DESeq2","genus","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Fusicatenibacter",,,"Fusicatenibacter"
"ASV00057",6.6762997030855,-0.380207865632346,1.36636169373308,0.133615401139139,0.714712529566202,1,"DESeq2","genus","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Bacillota","Clostridia","Oscillospirales","Ruminococcaceae","Ruminococcus",,,"Ruminococcus"
"ASV00059",16.436018561311,-1.57397588595843,1.20236049047376,0.950283530505999,0.329647137567001,1,"DESeq2","genus","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",,,"Pseudomonas"
"ASV00060",19.2084031050076,-0.123101934968687,1.14192049414921,0.0114450302686464,0.914803697436159,1,"DESeq2","genus","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Bacillota","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus",,,"Staphylococcus"
"ASV00061",3.5939253478035,-0.46203157895669,1.67047830916551,0.997807992078663,0.317841491568153,1,"DESeq2","genus","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactiplantibacillus",,,"Lactiplantibacillus"
"ASV00062",4.63247787210156,-0.101353298796278,1.5019786789414,0.00786367921500641,0.929338303161697,1,"DESeq2","genus","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Bacillota","Bacilli","Staphylococcales","Staphylococcaceae","Mammaliicoccus",,,"Mammaliicoccus"
"ASV00064",4.53156136471284,-0.24114607806844,1.48257895721267,0.0623578105661409,0.802807402164305,1,"DESeq2","genus","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Mediterraneibacter",,,"Mediterraneibacter"
"ASV00065",28.0115305418279,0.420657222874148,1.2606547894071,-0.0627846460801607,1,1,"DESeq2","genus","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Cyanobacteriota","Cyanobacteriia","Chloroplast",,,,,"Unclassified Cyanobacteriota genus"
"ASV00068",3.65837013702753,-0.277817244322752,1.36310412751124,0.0876335967668638,0.76720738264589,1,"DESeq2","genus","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides",,,"Parabacteroides"
"ASV00072",2.60246326307229,-3.02648524174576,1.48215514014517,5.12008865653581,0.0236504083395307,0.811548229812281,"DESeq2","genus","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Weissella",,,"Weissella"
"ASV00075",0.392739130764361,1.2457212784646,3.06953742148235,0.284026708051314,0.594074033816429,1,"DESeq2","genus","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Bacillota","Bacilli","Mycoplasmatales","Mycoplasmataceae","Malacoplasma",,,"Malacoplasma"
"ASV00080",4.79725817516064,-0.378057508964519,1.42069854083613,0.123206584684851,0.725582380199237,1,"DESeq2","genus","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Anaerobutyricum",,,"Anaerobutyricum"
"ASV00083",2.85612324735374,-0.0390774104579034,1.43648194894089,0.00632169579910169,0.936627699696795,1,"DESeq2","genus","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Bacillota","Clostridia","Oscillospirales","Oscillospiraceae","Oscillibacter",,,"Oscillibacter"
"ASV00094",0.824534785470231,-0.0323951811084962,3.06499253131252,0.00249947727364486,0.960126554084265,1,"DESeq2","genus","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Latilactobacillus",,,"Latilactobacillus"
"ASV00098",2.94748523610374,-3.00434953170324,1.80488128424504,1.77219219508612,0.183111010172145,1,"DESeq2","genus","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Priestia",,,"Priestia"
"ASV00100",2.4118606243794,-0.273225054033809,1.56975796027196,0.0663900806950437,0.796667214801979,1,"DESeq2","genus","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Enterocloster",,,"Enterocloster"
"ASV00103",9.5292158236315,3.85854819145899,1.50580700444967,3.20832697133005,0.0732643617887201,1,"DESeq2","genus","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae",,,,"Unclassified Paracoccaceae genus"
"ASV00104",2.48945442901841,-0.632952363760474,1.53505826343488,0.214576660441992,0.643203670932311,1,"DESeq2","genus","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Bacillota","Negativicutes","Acidaminococcales","Acidaminococcaceae","Phascolarctobacterium",,,"Phascolarctobacterium"
"ASV00109",6.1288511005553,-2.12930539222215,2.04951476529622,0.633873762176364,0.425937942673099,1,"DESeq2","genus","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Actinomycetota","Actinobacteria","Kitasatosporales","Streptomycetaceae","Streptomyces",,,"Streptomyces"
"ASV00111",1.72640654170856,-1.04313524719988,2.79542941718519,0.161579560606867,0.68770639811148,1,"DESeq2","genus","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Neobacillus",,,"Neobacillus"
"ASV00115",0.81535252294941,-0.176217886380009,1.5870024045774,0.0495726001097694,0.823808656996658,1,"DESeq2","genus","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Limosilactobacillus",,,"Limosilactobacillus"
"ASV00120",0.255111498323363,0.384493673955279,3.06602822608945,0.00642572133993724,0.936109528170493,1,"DESeq2","genus","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Pseudomonadota","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Commensalibacter",,,"Commensalibacter"
"ASV00131",0.488273888895964,-0.187177897671737,2.17825848230799,0.0119502943661587,0.912950744562672,1,"DESeq2","genus","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus",,,"Lactobacillus"
"ASV00132",2.19230164917268,-0.455551888343717,1.51767354137153,0.651392488222655,0.419615268247039,1,"DESeq2","genus","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Bacillota","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Intestinibacter",,,"Intestinibacter"
"ASV00134",2.51459083824539,-0.350588559196843,1.49988208454921,0.10033314660933,0.751430210814751,1,"DESeq2","genus","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae NK4A136 group",,,"Lachnospiraceae NK4A136 group"
"ASV00138",2.79463299756854,-0.34081197526219,1.48992068603749,0.0978473056562166,0.754428406392997,1,"DESeq2","genus","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Anaerostipes",,,"Anaerostipes"
"ASV00142",1.48057665925305,-0.274309204605708,1.60023550496966,0.0644761227201514,0.799556212715621,1,"DESeq2","genus","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Extibacter",,,"Extibacter"
"ASV00146",4.07911591526383,-0.64775409645616,1.57110572608026,0.34169778675431,0.558850862809628,1,"DESeq2","genus","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea",,,"Pantoea"
"ASV00154",2.85236213621262,-0.0683472630798038,1.49883820590715,0.011512134136126,0.914555257495111,1,"DESeq2","genus","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Bacillota","Clostridia","Oscillospirales","Oscillospiraceae","Flavonifractor",,,"Flavonifractor"
"ASV00155",1.44440410574013,-0.380496133756988,1.8443652844311,0.075999042404419,0.782794443389615,1,"DESeq2","genus","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","[Ruminococcus] gnavus group",,,"[Ruminococcus] gnavus group"
"ASV00157",1.45619728816049,-0.161221813860769,1.75741087470025,0.0262280723350727,0.871344572143742,1,"DESeq2","genus","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Pseudomonadota","Gammaproteobacteria","Burkholderiales","Sutterellaceae","Sutterella",,,"Sutterella"
"ASV00163",2.29796495445908,3.24953338493642,2.53421812287449,1.66662970189461,0.196710566873919,1,"DESeq2","genus","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Pseudoalteromonadaceae","Pseudoalteromonas",,,"Pseudoalteromonas"
"ASV00169",1.8556179001506,-0.557851803985239,1.93235893834019,0.123944613148609,0.724795002261715,1,"DESeq2","genus","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Xanthobacteraceae","Bradyrhizobium",,,"Bradyrhizobium"
"ASV00172",1.20671192959336,-0.152478329001485,1.76694147960271,0.0241202886054452,0.876579235558217,1,"DESeq2","genus","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae",,,,"Unclassified Lachnospiraceae genus"
"ASV00175",1.18380524471533,-0.622667537023941,1.67542549229743,0.194534485543983,0.659169099348469,1,"DESeq2","genus","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Paracoccus",,,"Paracoccus"
"ASV00181",0.599848084559878,-0.370834583634953,2.01459681851371,0.0637756489964545,0.800624928336373,1,"DESeq2","genus","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","HT002",,,"HT002"
"ASV00182",3.32482526607705,0.447434455575497,1.39666682503452,0.0354491918019448,0.850657509462724,1,"DESeq2","genus","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Amylibacter",,,"Amylibacter"
"ASV00186",1.08759856558034,-0.253441340446314,1.8683268778157,0.0437351585732984,0.834347125999318,1,"DESeq2","genus","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Verrucomicrobiota","Verrucomicrobiia","Verrucomicrobiales","Akkermansiaceae","Akkermansia",,,"Akkermansia"
"ASV00189",2.61642044960932,-0.14936938302842,1.64225225665061,0.0266933196434422,0.870218537617048,1,"DESeq2","genus","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella",,,"Klebsiella"
"ASV00191",1.79893193081661,-1.50355765985413,1.8750724993015,0.417226549765388,0.51832419617471,1,"DESeq2","genus","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Serratia",,,"Serratia"
"ASV00192",1.06152602348822,-0.132024213312585,1.96965533989757,0.0165172154115396,0.897738010480145,1,"DESeq2","genus","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Sutcliffiella",,,"Sutcliffiella"
"ASV00193",0.876194252423663,-0.228679311401551,1.87660515916491,0.0380651557627516,0.845312363896366,1,"DESeq2","genus","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Xanthobacteraceae",,,,"Unclassified Xanthobacteraceae genus"
"ASV00195",1.00635164191762,-0.606332406523569,3.06367779546071,0.0577680102239668,0.810059117429349,1,"DESeq2","genus","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Pseudomonadota","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia-Caballeronia-Paraburkholderia",,,"Burkholderia-Caballeronia-Paraburkholderia"
"ASV00200",0.755306725966738,-1.33996395364373,3.06332744761929,0.212285097421372,0.64498223342387,1,"DESeq2","genus","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter",,,"Enterobacter"
"ASV00204",0.941562809563716,-0.396810815513833,1.77467169035419,0.0870091248059737,0.76801443536511,1,"DESeq2","genus","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Bacillota","Clostridia","Oscillospirales","Oscillospiraceae",,,,"Unclassified Oscillospiraceae genus"
"ASV00206",1.91135890447195,-1.86261141581364,1.65855503701029,0.59393540956691,0.440901342482271,1,"DESeq2","genus","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae",,,,"Unclassified Enterobacteriaceae genus"
"ASV00215",0.454616363093582,0.753048152599709,2.50512269288755,0.0573456694150138,0.810741498692552,1,"DESeq2","genus","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium",,,"Sphingobium"
"ASV00218",0.889547972976067,-0.600354477633653,1.86960127082759,0.149838044801868,0.698690176534857,1,"DESeq2","genus","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Bacillota","Clostridia","Oscillospirales","[Eubacterium] coprostanoligenes group",,,,"Unclassified [Eubacterium] coprostanoligenes group genus"
"ASV00238",1.08143396081556,-2.26188729097919,2.27928168566919,0.852887912223594,0.35573664314729,1,"DESeq2","genus","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",,,"Sphingomonas"
"ASV00242",0.820271242701884,0.226873699722244,1.79046897721339,-0.00014366922971476,1,1,"DESeq2","genus","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Helicobacteraceae","Helicobacter",,,"Helicobacter"
"ASV00246",2.06294765124713,-0.314051354203589,1.6898842304379,0.0825062628907176,0.773929299880626,1,"DESeq2","genus","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Actinomycetota","Actinobacteria","Mycobacteriales","Corynebacteriaceae","Lawsonella",,,"Lawsonella"
"ASV00252",0.199904939919125,-0.188242751108198,3.06617118711945,0.0135658629590978,0.907278012532769,1,"DESeq2","genus","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Bacillota","Bacilli","Exiguobacterales","Exiguobacteraceae","Exiguobacterium",,,"Exiguobacterium"
"ASV00258",0.812445274098753,-0.454644008556179,1.69695377156504,0.117256423282868,0.732029382200854,1,"DESeq2","genus","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Frisingicoccus",,,"Frisingicoccus"
"ASV00269",0.81045100731062,-0.297456855379085,1.71704416097014,0.0591116561735987,0.807905553129506,1,"DESeq2","genus","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Pseudomonadota","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Cupriavidus",,,"Cupriavidus"
"ASV00273",0.85540327620885,-0.388709106625202,1.78585638879528,0.0839300745878688,0.77204049475851,1,"DESeq2","genus","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Bacillota","Bacilli","Paenibacillales","Paenibacillaceae","Ammoniphilus",,,"Ammoniphilus"
"ASV00287",0.120199137553882,-0.225652111954613,3.06946440463676,0.0264312355011391,0.870851607384991,1,"DESeq2","genus","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Actinomycetota","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium",,,"Bifidobacterium"
"ASV00001",56309.149070875,-3.31527689233235,1.32695059661826,10.0454231423732,0.0396694469360444,1,"DESeq2","genus","diet_time_interaction","timepoint:diet_code","~ timepoint + diet_code + timepoint:diet_code","~ timepoint + diet_code",FALSE,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",,,"Vibrio"
"ASV00002",49946.8016832435,5.96600951080951,2.35770413991534,42.8692595256598,1.10148218943346e-08,8.48141285863763e-07,"DESeq2","genus","diet_time_interaction","timepoint:diet_code","~ timepoint + diet_code + timepoint:diet_code","~ timepoint + diet_code",TRUE,"Bacteria","Bacillota","Bacilli","Mycoplasmatales","Mycoplasmataceae",,,,"Unclassified Mycoplasmataceae genus"
"ASV00006",307.137399674708,-21.0083482952137,3.77876463217317,2.55385243464093,0.635019333418642,1,"DESeq2","genus","diet_time_interaction","timepoint:diet_code","~ timepoint + diet_code + timepoint:diet_code","~ timepoint + diet_code",FALSE,"Bacteria","Pseudomonadota","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Delftia",,,"Delftia"
"ASV00007",438.269303574668,-1.89706489532051,2.40279419955009,4.89921698445073,0.297795655307284,1,"DESeq2","genus","diet_time_interaction","timepoint:diet_code","~ timepoint + diet_code + timepoint:diet_code","~ timepoint + diet_code",FALSE,"Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Cetobacterium",,,"Cetobacterium"
"ASV00009",1815.92507608268,-14.206701256232,3.23124952990948,6.3286257033983,0.175913730579671,1,"DESeq2","genus","diet_time_interaction","timepoint:diet_code","~ timepoint + diet_code + timepoint:diet_code","~ timepoint + diet_code",FALSE,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Photobacterium",,,"Photobacterium"
"ASV00012",180.208582774288,-4.3248637238268,4.04980766590555,3.49138986166508e-07,0.999999999999985,1,"DESeq2","genus","diet_time_interaction","timepoint:diet_code","~ timepoint + diet_code + timepoint:diet_code","~ timepoint + diet_code",FALSE,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Morganellaceae","Candidatus Hamiltonella",,,"Candidatus Hamiltonella"
"ASV00017",80.2024051124908,-6.60941583017414,3.95725774952664,-4.18658487433277e-07,1,1,"DESeq2","genus","diet_time_interaction","timepoint:diet_code","~ timepoint + diet_code + timepoint:diet_code","~ timepoint + diet_code",FALSE,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Morganellaceae","Buchnera",,,"Buchnera"
"ASV00018",1.84258119441839,-0.116381851753832,5.98573989737894,0.533492894976121,0.9701595984366,1,"DESeq2","genus","diet_time_interaction","timepoint:diet_code","~ timepoint + diet_code + timepoint:diet_code","~ timepoint + diet_code",FALSE,"Bacteria","Pseudomonadota","Alphaproteobacteria","Rickettsiales","Mitochondria",,,,"Unclassified Mitochondria genus"
"ASV00019",77.2825183948853,-14.0412885576177,3.82402311548516,0.297198428640172,0.989994304495477,1,"DESeq2","genus","diet_time_interaction","timepoint:diet_code","~ timepoint + diet_code + timepoint:diet_code","~ timepoint + diet_code",FALSE,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",,,"Bacteroides"
"ASV00025",46.61767570064,-4.74556735697758,3.98937740857214,-4.4627938677877e-08,1,1,"DESeq2","genus","diet_time_interaction","timepoint:diet_code","~ timepoint + diet_code + timepoint:diet_code","~ timepoint + diet_code",FALSE,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia",,,"Blautia"
"ASV00029",19.9213498064449,-16.7376615270593,3.6469669046178,6.47426257681394,0.166419290126744,1,"DESeq2","genus","diet_time_interaction","timepoint:diet_code","~ timepoint + diet_code + timepoint:diet_code","~ timepoint + diet_code",FALSE,"Bacteria","Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Lactococcus",,,"Lactococcus"
"ASV00030",4.03972885381953,-3.06978572592404,5.93464660098259,-0.673336589773697,1,1,"DESeq2","genus","diet_time_interaction","timepoint:diet_code","~ timepoint + diet_code + timepoint:diet_code","~ timepoint + diet_code",FALSE,"Bacteria","Bacillota","Bacilli","Lactobacillales","Listeriaceae","Listeria",,,"Listeria"
"ASV00032",42.6547454872413,-2.49047841617024,2.08033821455075,3.92646926951568,0.416048607306152,1,"DESeq2","genus","diet_time_interaction","timepoint:diet_code","~ timepoint + diet_code + timepoint:diet_code","~ timepoint + diet_code",FALSE,"Bacteria","Actinomycetota","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Cutibacterium",,,"Cutibacterium"
"ASV00034",1.21723217819985,1.69036201783212,7.09206367364368,0.510501338545055,0.97247065362948,1,"DESeq2","genus","diet_time_interaction","timepoint:diet_code","~ timepoint + diet_code + timepoint:diet_code","~ timepoint + diet_code",FALSE,"Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Ligilactobacillus",,,"Ligilactobacillus"
