"taxon_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","method","level","comparison","family","group_variable","reference","contrast","adjustment","n_reference","n_contrast","Kingdom","Phylum","Class","Order","Family","Genus","Species","Species_addSpecies","taxon_label","significant"
"ASV00009",3713.17125202878,6.49013753774417,1.43797828155513,4.51337660727761,6.38035771525742e-06,0.00017226965831195,"DESeq2","genus","t30_Hydrolysate_vs_Ctrl","hydro_by_time","hydro_group","Ctrl","Hydrolysate","",15,29,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Photobacterium",,,"Photobacterium",TRUE
"ASV00052",30.151341897896,-6.95517701679114,1.71702802534957,-4.05070675266069,5.10631685291524e-05,0.000192468865994498,"DESeq2","genus","Ctrl_D30_vs_D07","time_within_diet","timepoint","D07","D30","",15,15,"Bacteria","Pseudomonadota","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas",,,"Brevundimonas",TRUE
"ASV00052",30.1716601505106,-7.32404756019697,1.72465971565965,-4.24666239588931,2.16978526649805e-05,0.000232476992839077,"DESeq2","genus","Ctrl_D90_vs_D07","time_within_diet","timepoint","D07","D90","",15,15,"Bacteria","Pseudomonadota","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas",,,"Brevundimonas",TRUE
"ASV00002",2201.17058151552,8.10556891288207,2.01366507919318,4.02528156078953,5.69071844213601e-05,0.00023474213573811,"DESeq2","genus","BL30_D30_vs_D07","time_within_diet","timepoint","D07","D30","",15,14,"Bacteria","Bacillota","Bacilli","Mycoplasmatales","Mycoplasmataceae",,,,"Unclassified Mycoplasmataceae genus",TRUE
"ASV00098",27.5368159022102,-7.19116768194651,1.73011905035584,-4.15645829717179,3.23219137826127e-05,0.000303017941711994,"DESeq2","genus","Ctrl_D90_vs_D07","time_within_diet","timepoint","D07","D90","",15,15,"Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Priestia",,,"Priestia",TRUE
"ASV00057",27.6404253602179,-7.09157776258977,1.82101938652087,-3.89429009656977,9.84867305397933e-05,0.000344703556889276,"DESeq2","genus","Ctrl_D30_vs_D07","time_within_diet","timepoint","D07","D30","",15,15,"Bacteria","Bacillota","Clostridia","Oscillospirales","Ruminococcaceae","Ruminococcus",,,"Ruminococcus",TRUE
"ASV00009",6633.68385768437,8.03655172101236,2.00506824506591,4.00811879634959,6.12043329798315e-05,0.000559582472958459,"DESeq2","genus","BL15_D30_vs_D07","time_within_diet","timepoint","D07","D30","",15,15,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Photobacterium",,,"Photobacterium",TRUE
"ASV00002",1007.88185962239,6.32452307001503,1.55463384879425,4.06817532946439,4.73827237866962e-05,0.000639666771120399,"DESeq2","genus","t30_Hydrolysate_vs_Ctrl","hydro_by_time","hydro_group","Ctrl","Hydrolysate","",15,29,"Bacteria","Bacillota","Bacilli","Mycoplasmatales","Mycoplasmataceae",,,,"Unclassified Mycoplasmataceae genus",TRUE
"ASV00057",28.1308255128215,-7.22137545983413,1.83505346871076,-3.93523980797551,8.31136648001957e-05,0.000692613873334964,"DESeq2","genus","Ctrl_D90_vs_D07","time_within_diet","timepoint","D07","D90","",15,15,"Bacteria","Bacillota","Clostridia","Oscillospirales","Ruminococcaceae","Ruminococcus",,,"Ruminococcus",TRUE
"ASV00009",3220.92522263152,7.49542297496375,1.81221801991681,4.13604924605474,3.53336394571705e-05,0.000848007346972091,"DESeq2","genus","t30_BL30_vs_Ctrl","diet_by_time","diet_code","Ctrl","BL30","",15,14,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Photobacterium",,,"Photobacterium",TRUE
"ASV00080",19.9133960855153,-6.6192502569844,1.81908601958167,-3.63877803783385,0.00027393477174925,0.000894853587714215,"DESeq2","genus","Ctrl_D30_vs_D07","time_within_diet","timepoint","D07","D30","",15,15,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Anaerobutyricum",,,"Anaerobutyricum",TRUE
"ASV00009",4907.18875376964,6.70727810228909,1.88249329168773,3.56297583205503,0.000366674448645714,0.00134447297836762,"DESeq2","genus","BL30_D30_vs_D07","time_within_diet","timepoint","D07","D30","",15,14,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Photobacterium",,,"Photobacterium",TRUE
"ASV00080",20.6552031212686,-6.77637929718652,1.81809161301468,-3.72719353011603,0.000193623782166376,0.00145217836624782,"DESeq2","genus","Ctrl_D90_vs_D07","time_within_diet","timepoint","D07","D90","",15,15,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Anaerobutyricum",,,"Anaerobutyricum",TRUE
"ASV00053",23.1122939763907,-6.8295582914079,1.96443866562178,-3.47659533022183,0.000507823658501768,0.00155520995416166,"DESeq2","genus","Ctrl_D30_vs_D07","time_within_diet","timepoint","D07","D30","",15,15,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Fusicatenibacter",,,"Fusicatenibacter",TRUE
"ASV00098",30.7459377154496,-7.3217399990159,1.79249990621291,-4.08465293283325,4.41427456008288e-05,0.00161121021443025,"DESeq2","genus","t7_Hydrolysate_vs_Ctrl","hydro_by_time","hydro_group","Ctrl","Hydrolysate","",15,30,"Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Priestia",,,"Priestia",TRUE
"ASV00001",98117.2071638418,3.04151919284913,0.886996748876386,3.42900827618817,0.000605791054545303,0.00174610362780705,"DESeq2","genus","Ctrl_D30_vs_D07","time_within_diet","timepoint","D07","D30","",15,15,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",,,"Vibrio",TRUE
