"level","comparison","taxon_id","taxon_label","deseq2_significant","deseq2_direction","aldex2_significant","aldex2_direction","result_class","direction_agreement"
"genus","Hydrolysate_D30_vs_D07","ASV00062","Mammaliicoccus",TRUE,"down",FALSE,,"deseq2_only",FALSE
"genus","Hydrolysate_D30_vs_D07","ASV00064","Mediterraneibacter",TRUE,"down",FALSE,,"deseq2_only",FALSE
"genus","Hydrolysate_D30_vs_D07","ASV00083","Oscillibacter",TRUE,"down",FALSE,,"deseq2_only",FALSE
"genus","Hydrolysate_D30_vs_D07","ASV00068","Parabacteroides",TRUE,"down",FALSE,,"deseq2_only",FALSE
"genus","Hydrolysate_D30_vs_D07","ASV00104","Phascolarctobacterium",TRUE,"down",FALSE,,"deseq2_only",FALSE
"genus","Hydrolysate_D30_vs_D07","ASV00009","Photobacterium",TRUE,"up",FALSE,,"deseq2_only",FALSE
"genus","Hydrolysate_D30_vs_D07","ASV00057","Ruminococcus",TRUE,"down",FALSE,,"deseq2_only",FALSE
"genus","Hydrolysate_D30_vs_D07","ASV00060","Staphylococcus",TRUE,"down",FALSE,,"deseq2_only",FALSE
"genus","Hydrolysate_D30_vs_D07","ASV00065","Unclassified Cyanobacteriota genus",TRUE,"down",FALSE,,"deseq2_only",FALSE
"genus","Hydrolysate_D30_vs_D07","ASV00002","Unclassified Mycoplasmataceae genus",TRUE,"up",FALSE,,"deseq2_only",FALSE
"genus","Hydrolysate_D90_vs_D07","ASV00045","Acinetobacter",TRUE,"down",FALSE,,"deseq2_only",FALSE
"genus","Hydrolysate_D90_vs_D07","ASV00080","Anaerobutyricum",TRUE,"down",FALSE,,"deseq2_only",FALSE
"genus","Hydrolysate_D90_vs_D07","ASV00049","Bacillus",TRUE,"down",FALSE,,"deseq2_only",FALSE
"genus","Hydrolysate_D90_vs_D07","ASV00019","Bacteroides",TRUE,"down",FALSE,,"deseq2_only",FALSE
"genus","Hydrolysate_D90_vs_D07","ASV00025","Blautia",TRUE,"down",FALSE,,"deseq2_only",FALSE
"genus","Hydrolysate_D90_vs_D07","ASV00052","Brevundimonas",TRUE,"down",FALSE,,"deseq2_only",FALSE
"genus","Hydrolysate_D90_vs_D07","ASV00017","Buchnera",TRUE,"down",FALSE,,"deseq2_only",FALSE
"genus","Hydrolysate_D90_vs_D07","ASV00012","Candidatus Hamiltonella",TRUE,"down",FALSE,,"deseq2_only",FALSE
"genus","Hydrolysate_D90_vs_D07","ASV00032","Cutibacterium",TRUE,"down",FALSE,,"deseq2_only",FALSE
"genus","Hydrolysate_D90_vs_D07","ASV00006","Delftia",TRUE,"down",FALSE,,"deseq2_only",FALSE
"genus","Hydrolysate_D90_vs_D07","ASV00154","Flavonifractor",TRUE,"down",FALSE,,"deseq2_only",FALSE
"genus","Hydrolysate_D90_vs_D07","ASV00053","Fusicatenibacter",TRUE,"down",FALSE,,"deseq2_only",FALSE
"genus","Hydrolysate_D90_vs_D07","ASV00062","Mammaliicoccus",TRUE,"down",FALSE,,"deseq2_only",FALSE
"genus","Hydrolysate_D90_vs_D07","ASV00064","Mediterraneibacter",TRUE,"down",FALSE,,"deseq2_only",FALSE
"genus","Hydrolysate_D90_vs_D07","ASV00083","Oscillibacter",TRUE,"down",FALSE,,"deseq2_only",FALSE
"genus","Hydrolysate_D90_vs_D07","ASV00068","Parabacteroides",TRUE,"down",FALSE,,"deseq2_only",FALSE
"genus","Hydrolysate_D90_vs_D07","ASV00057","Ruminococcus",TRUE,"down",FALSE,,"deseq2_only",FALSE
"genus","Hydrolysate_D90_vs_D07","ASV00002","Unclassified Mycoplasmataceae genus",TRUE,"up",TRUE,"up","both",TRUE
"genus","Hydrolysate_D90_vs_D30","ASV00002","Unclassified Mycoplasmataceae genus",TRUE,"up",TRUE,"up","both",TRUE
"genus","global_BL15_vs_Ctrl","ASV00009","Photobacterium",TRUE,"up",FALSE,,"deseq2_only",FALSE
"genus","global_BL30_vs_Ctrl","ASV00009","Photobacterium",TRUE,"up",FALSE,,"deseq2_only",FALSE
"genus","global_Hydrolysate_vs_Ctrl","ASV00009","Photobacterium",TRUE,"up",FALSE,,"deseq2_only",FALSE
"genus","t30_BL15_vs_Ctrl","ASV00009","Photobacterium",TRUE,"up",FALSE,,"deseq2_only",FALSE
"genus","t30_BL30_vs_Ctrl","ASV00009","Photobacterium",TRUE,"up",FALSE,,"deseq2_only",FALSE
"genus","t30_BL30_vs_Ctrl","ASV00002","Unclassified Mycoplasmataceae genus",TRUE,"up",FALSE,,"deseq2_only",FALSE
"genus","t30_Hydrolysate_vs_Ctrl","ASV00009","Photobacterium",TRUE,"up",FALSE,,"deseq2_only",FALSE
"genus","t30_Hydrolysate_vs_Ctrl","ASV00002","Unclassified Mycoplasmataceae genus",TRUE,"up",FALSE,,"deseq2_only",FALSE
"genus","t7_BL15_vs_Ctrl","ASV00195","Burkholderia-Caballeronia-Paraburkholderia",TRUE,"down",FALSE,,"deseq2_only",FALSE
"genus","t7_BL15_vs_Ctrl","ASV00098","Priestia",TRUE,"down",FALSE,,"deseq2_only",FALSE
"genus","t7_BL30_vs_Ctrl","ASV00111","Neobacillus",TRUE,"down",FALSE,,"deseq2_only",FALSE
"genus","t7_BL30_vs_Ctrl","ASV00098","Priestia",TRUE,"down",FALSE,,"deseq2_only",FALSE
"genus","t7_BL30_vs_Ctrl","ASV00238","Sphingomonas",TRUE,"down",FALSE,,"deseq2_only",FALSE
"genus","t7_Hydrolysate_vs_Ctrl","ASV00111","Neobacillus",TRUE,"down",FALSE,,"deseq2_only",FALSE
"genus","t7_Hydrolysate_vs_Ctrl","ASV00009","Photobacterium",TRUE,"up",FALSE,,"deseq2_only",FALSE
"genus","t7_Hydrolysate_vs_Ctrl","ASV00098","Priestia",TRUE,"down",FALSE,,"deseq2_only",FALSE
"genus","t90_BL15_vs_Ctrl","ASV00030","Listeria",TRUE,"down",FALSE,,"deseq2_only",FALSE
